"","exp","block","plot","SR","SpComp","year","sum_alive","n_initial","proportion_alive"
"1501","Satakunta","2","44",2,"ALGL_BEPE",0,169,169,1
"1502","Satakunta","2","44",2,"ALGL_BEPE",1,124,169,0.733727810650888
"1503","Satakunta","2","44",2,"ALGL_BEPE",2,158,169,0.93491124260355
"1504","Satakunta","2","44",2,"ALGL_BEPE",3,132,169,0.781065088757396
"1505","Satakunta","2","45",1,"LASI",0,169,169,1
"1506","Satakunta","2","45",1,"LASI",1,106,169,0.627218934911243
"1507","Satakunta","2","45",1,"LASI",2,98,169,0.579881656804734
"1508","Satakunta","2","45",1,"LASI",3,93,169,0.550295857988166
"1509","Satakunta","2","46",3,"ALGL_BEPE_PISY",0,169,169,1
"1510","Satakunta","2","46",3,"ALGL_BEPE_PISY",1,123,169,0.727810650887574
"1511","Satakunta","2","46",3,"ALGL_BEPE_PISY",2,135,169,0.798816568047337
"1512","Satakunta","2","46",3,"ALGL_BEPE_PISY",3,125,169,0.739644970414201
"1513","Satakunta","2","47",1,"PISY",0,169,169,1
"1514","Satakunta","2","47",1,"PISY",1,101,169,0.597633136094675
"1515","Satakunta","2","47",1,"PISY",2,157,169,0.928994082840237
"1516","Satakunta","2","47",1,"PISY",3,125,169,0.739644970414201
"1517","Satakunta","2","48",2,"LASI_PIAB",0,169,169,1
"1518","Satakunta","2","48",2,"LASI_PIAB",1,120,169,0.710059171597633
"1519","Satakunta","2","48",2,"LASI_PIAB",2,142,169,0.840236686390533
"1520","Satakunta","2","48",2,"LASI_PIAB",3,116,169,0.686390532544379
"1521","Satakunta","2","49",3,"ALGL_BEPE_LASI",0,169,169,1
"1522","Satakunta","2","49",3,"ALGL_BEPE_LASI",1,93,169,0.550295857988166
"1523","Satakunta","2","49",3,"ALGL_BEPE_LASI",2,130,169,0.769230769230769
"1524","Satakunta","2","49",3,"ALGL_BEPE_LASI",3,96,169,0.568047337278107
"1525","Satakunta","2","50",2,"BEPE_PISY",0,169,169,1
"1526","Satakunta","2","50",2,"BEPE_PISY",1,105,169,0.621301775147929
"1527","Satakunta","2","50",2,"BEPE_PISY",2,135,169,0.798816568047337
"1528","Satakunta","2","50",2,"BEPE_PISY",3,106,169,0.627218934911243
"1529","Satakunta","2","51",1,"BEPE",0,169,169,1
"1530","Satakunta","2","51",1,"BEPE",1,123,169,0.727810650887574
"1531","Satakunta","2","51",1,"BEPE",2,143,169,0.846153846153846
"1532","Satakunta","2","51",1,"BEPE",3,130,169,0.769230769230769
"1533","Satakunta","2","52",2,"LASI_PISY",0,169,169,1
"1534","Satakunta","2","52",2,"LASI_PISY",1,124,169,0.733727810650888
"1535","Satakunta","2","52",2,"LASI_PISY",2,141,169,0.834319526627219
"1536","Satakunta","2","52",2,"LASI_PISY",3,124,169,0.733727810650888
"1537","Satakunta","2","53",1,"ALGL",0,169,169,1
"1538","Satakunta","2","53",1,"ALGL",1,120,169,0.710059171597633
"1539","Satakunta","2","53",1,"ALGL",2,152,169,0.899408284023669
"1540","Satakunta","2","53",1,"ALGL",3,105,169,0.621301775147929
"1541","Satakunta","2","54",1,"PISY",0,169,169,1
"1542","Satakunta","2","54",1,"PISY",1,99,169,0.585798816568047
"1543","Satakunta","2","54",1,"PISY",2,122,169,0.72189349112426
"1544","Satakunta","2","54",1,"PISY",3,102,169,0.603550295857988
"1545","Satakunta","2","55",3,"BEPE_LASI_PISY",0,169,169,1
"1546","Satakunta","2","55",3,"BEPE_LASI_PISY",1,119,169,0.70414201183432
"1547","Satakunta","2","55",3,"BEPE_LASI_PISY",2,140,169,0.828402366863905
"1548","Satakunta","2","55",3,"BEPE_LASI_PISY",3,141,169,0.834319526627219
"1549","Satakunta","2","56",3,"ALGL_LASI_PIAB",0,169,169,1
"1550","Satakunta","2","56",3,"ALGL_LASI_PIAB",1,134,169,0.792899408284024
"1551","Satakunta","2","56",3,"ALGL_LASI_PIAB",2,152,169,0.899408284023669
"1552","Satakunta","2","56",3,"ALGL_LASI_PIAB",3,144,169,0.85207100591716
"1553","Satakunta","2","57",2,"PIAB_PISY",0,169,169,1
"1554","Satakunta","2","57",2,"PIAB_PISY",1,131,169,0.775147928994083
"1555","Satakunta","2","57",2,"PIAB_PISY",2,147,169,0.869822485207101
"1556","Satakunta","2","57",2,"PIAB_PISY",3,121,169,0.715976331360947
"1557","Satakunta","2","58",2,"ALGL_BEPE",0,169,169,1
"1558","Satakunta","2","58",2,"ALGL_BEPE",1,131,169,0.775147928994083
"1559","Satakunta","2","58",2,"ALGL_BEPE",2,147,169,0.869822485207101
"1560","Satakunta","2","58",2,"ALGL_BEPE",3,98,169,0.579881656804734
"1561","Satakunta","2","59",2,"BEPE_PISY",0,169,169,1
"1562","Satakunta","2","59",2,"BEPE_PISY",1,128,169,0.757396449704142
"1563","Satakunta","2","59",2,"BEPE_PISY",2,152,169,0.899408284023669
"1564","Satakunta","2","59",2,"BEPE_PISY",3,144,169,0.85207100591716
"1565","Satakunta","2","60",3,"BEPE_PIAB_PISY",0,169,169,1
"1566","Satakunta","2","60",3,"BEPE_PIAB_PISY",1,133,169,0.78698224852071
"1567","Satakunta","2","60",3,"BEPE_PIAB_PISY",2,163,169,0.964497041420118
"1568","Satakunta","2","60",3,"BEPE_PIAB_PISY",3,134,169,0.792899408284024
"1569","Satakunta","2","61",3,"LASI_PIAB_PISY",0,169,169,1
"1570","Satakunta","2","61",3,"LASI_PIAB_PISY",1,123,169,0.727810650887574
"1571","Satakunta","2","61",3,"LASI_PIAB_PISY",2,141,169,0.834319526627219
"1572","Satakunta","2","61",3,"LASI_PIAB_PISY",3,115,169,0.680473372781065
"1573","Satakunta","2","62",1,"LASI",0,169,169,1
"1574","Satakunta","2","62",1,"LASI",1,109,169,0.644970414201183
"1575","Satakunta","2","62",1,"LASI",2,119,169,0.70414201183432
"1576","Satakunta","2","62",1,"LASI",3,96,169,0.568047337278107
"1577","Satakunta","2","63",2,"ALGL_PIAB",0,169,169,1
"1578","Satakunta","2","63",2,"ALGL_PIAB",1,154,169,0.911242603550296
"1579","Satakunta","2","63",2,"ALGL_PIAB",2,160,169,0.946745562130177
"1580","Satakunta","2","63",2,"ALGL_PIAB",3,143,169,0.846153846153846
"1581","Satakunta","2","64",5,"ALGL_BEPE_LASI_PIAB_PISY",0,169,169,1
"1582","Satakunta","2","64",5,"ALGL_BEPE_LASI_PIAB_PISY",1,129,169,0.763313609467456
"1583","Satakunta","2","64",5,"ALGL_BEPE_LASI_PIAB_PISY",2,153,169,0.905325443786982
"1584","Satakunta","2","64",5,"ALGL_BEPE_LASI_PIAB_PISY",3,122,169,0.72189349112426
"1585","Satakunta","2","65",3,"ALGL_LASI_PIAB",0,169,169,1
"1586","Satakunta","2","65",3,"ALGL_LASI_PIAB",1,139,169,0.822485207100592
"1587","Satakunta","2","65",3,"ALGL_LASI_PIAB",2,148,169,0.875739644970414
"1588","Satakunta","2","65",3,"ALGL_LASI_PIAB",3,131,169,0.775147928994083
"1589","Satakunta","2","66",2,"BEPE_PIAB",0,169,169,1
"1590","Satakunta","2","66",2,"BEPE_PIAB",1,141,169,0.834319526627219
"1591","Satakunta","2","66",2,"BEPE_PIAB",2,146,169,0.863905325443787
"1592","Satakunta","2","66",2,"BEPE_PIAB",3,107,169,0.633136094674556
"1593","Satakunta","2","67",1,"ALGL",0,169,169,1
"1594","Satakunta","2","67",1,"ALGL",1,116,169,0.686390532544379
"1595","Satakunta","2","67",1,"ALGL",2,156,169,0.923076923076923
"1596","Satakunta","2","67",1,"ALGL",3,108,169,0.63905325443787
"1597","Satakunta","2","68",3,"BEPE_LASI_PISY",0,169,169,1
"1598","Satakunta","2","68",3,"BEPE_LASI_PISY",1,113,169,0.668639053254438
"1599","Satakunta","2","68",3,"BEPE_LASI_PISY",2,140,169,0.828402366863905
"1600","Satakunta","2","68",3,"BEPE_LASI_PISY",3,109,169,0.644970414201183
"1601","Satakunta","2","69",1,"PIAB",0,169,169,1
"1602","Satakunta","2","69",1,"PIAB",1,158,169,0.93491124260355
"1603","Satakunta","2","69",1,"PIAB",2,169,169,1
"1604","Satakunta","2","69",1,"PIAB",3,153,169,0.905325443786982
"1605","Satakunta","2","70",1,"BEPE",0,169,169,1
"1606","Satakunta","2","70",1,"BEPE",1,125,169,0.739644970414201
"1607","Satakunta","2","70",1,"BEPE",2,144,169,0.85207100591716
"1608","Satakunta","2","70",1,"BEPE",3,101,169,0.597633136094675
"1609","Satakunta","2","71",3,"ALGL_BEPE_PISY",0,169,169,1
"1610","Satakunta","2","71",3,"ALGL_BEPE_PISY",1,131,169,0.775147928994083
"1611","Satakunta","2","71",3,"ALGL_BEPE_PISY",2,141,169,0.834319526627219
"1612","Satakunta","2","71",3,"ALGL_BEPE_PISY",3,120,169,0.710059171597633
"1613","Satakunta","2","72",2,"LASI_PISY",0,169,169,1
"1614","Satakunta","2","72",2,"LASI_PISY",1,92,169,0.544378698224852
"1615","Satakunta","2","72",2,"LASI_PISY",2,119,169,0.70414201183432
"1616","Satakunta","2","72",2,"LASI_PISY",3,98,169,0.579881656804734
"1617","Satakunta","2","73",3,"ALGL_BEPE_LASI",0,169,169,1
"1618","Satakunta","2","73",3,"ALGL_BEPE_LASI",1,112,169,0.662721893491124
"1619","Satakunta","2","73",3,"ALGL_BEPE_LASI",2,140,169,0.828402366863905
"1620","Satakunta","2","73",3,"ALGL_BEPE_LASI",3,113,169,0.668639053254438
"1621","Satakunta","2","74",2,"LASI_PIAB",0,169,169,1
"1622","Satakunta","2","74",2,"LASI_PIAB",1,119,169,0.70414201183432
"1623","Satakunta","2","74",2,"LASI_PIAB",2,134,169,0.792899408284024
"1624","Satakunta","2","74",2,"LASI_PIAB",3,112,169,0.662721893491124
"1625","Satakunta","2","75",2,"ALGL_PIAB",0,169,169,1
"1626","Satakunta","2","75",2,"ALGL_PIAB",1,151,169,0.893491124260355
"1627","Satakunta","2","75",2,"ALGL_PIAB",2,157,169,0.928994082840237
"1628","Satakunta","2","75",2,"ALGL_PIAB",3,129,169,0.763313609467456
"1629","Satakunta","2","76",3,"LASI_PIAB_PISY",0,169,169,1
"1630","Satakunta","2","76",3,"LASI_PIAB_PISY",1,132,169,0.781065088757396
"1631","Satakunta","2","76",3,"LASI_PIAB_PISY",2,142,169,0.840236686390533
"1632","Satakunta","2","76",3,"LASI_PIAB_PISY",3,111,169,0.656804733727811
"1633","Satakunta","3","100",2,"BEPE_PIAB",0,169,169,1
"1634","Satakunta","3","100",2,"BEPE_PIAB",1,146,169,0.863905325443787
"1635","Satakunta","3","100",2,"BEPE_PIAB",2,159,169,0.940828402366864
"1636","Satakunta","3","100",2,"BEPE_PIAB",3,151,169,0.893491124260355
"1637","Satakunta","3","101",5,"ALGL_BEPE_LASI_PIAB_PISY",0,169,169,1
"1638","Satakunta","3","101",5,"ALGL_BEPE_LASI_PIAB_PISY",1,114,169,0.674556213017751
"1639","Satakunta","3","101",5,"ALGL_BEPE_LASI_PIAB_PISY",2,144,169,0.85207100591716
"1640","Satakunta","3","101",5,"ALGL_BEPE_LASI_PIAB_PISY",3,127,169,0.751479289940828
"1641","Satakunta","3","102",2,"ALGL_PIAB",0,169,169,1
"1642","Satakunta","3","102",2,"ALGL_PIAB",1,112,169,0.662721893491124
"1643","Satakunta","3","102",2,"ALGL_PIAB",2,162,169,0.958579881656805
"1644","Satakunta","3","102",2,"ALGL_PIAB",3,147,169,0.869822485207101
"1645","Satakunta","3","103",3,"ALGL_LASI_PIAB",0,169,169,1
"1646","Satakunta","3","103",3,"ALGL_LASI_PIAB",1,100,169,0.591715976331361
"1647","Satakunta","3","103",3,"ALGL_LASI_PIAB",2,143,169,0.846153846153846
"1648","Satakunta","3","103",3,"ALGL_LASI_PIAB",3,106,169,0.627218934911243
"1649","Satakunta","3","104",3,"ALGL_BEPE_LASI",0,169,169,1
"1650","Satakunta","3","104",3,"ALGL_BEPE_LASI",1,126,169,0.745562130177515
"1651","Satakunta","3","104",3,"ALGL_BEPE_LASI",2,136,169,0.804733727810651
"1652","Satakunta","3","104",3,"ALGL_BEPE_LASI",3,104,169,0.615384615384615
"1653","Satakunta","3","105",2,"LASI_PISY",0,169,169,1
"1654","Satakunta","3","105",2,"LASI_PISY",1,73,169,0.431952662721893
"1655","Satakunta","3","105",2,"LASI_PISY",2,131,169,0.775147928994083
"1656","Satakunta","3","105",2,"LASI_PISY",3,99,169,0.585798816568047
"1657","Satakunta","3","106",1,"BEPE",0,169,169,1
"1658","Satakunta","3","106",1,"BEPE",1,97,169,0.57396449704142
"1659","Satakunta","3","106",1,"BEPE",2,164,169,0.970414201183432
"1660","Satakunta","3","106",1,"BEPE",3,145,169,0.857988165680473
"1661","Satakunta","3","107",2,"ALGL_BEPE",0,169,169,1
"1662","Satakunta","3","107",2,"ALGL_BEPE",1,138,169,0.816568047337278
"1663","Satakunta","3","107",2,"ALGL_BEPE",2,160,169,0.946745562130177
"1664","Satakunta","3","107",2,"ALGL_BEPE",3,129,169,0.763313609467456
"1665","Satakunta","3","108",1,"PISY",0,169,169,1
"1666","Satakunta","3","108",1,"PISY",1,60,169,0.355029585798817
"1667","Satakunta","3","108",1,"PISY",2,162,169,0.958579881656805
"1668","Satakunta","3","108",1,"PISY",3,126,169,0.745562130177515
"1669","Satakunta","3","109",3,"ALGL_BEPE_PISY",0,169,169,1
"1670","Satakunta","3","109",3,"ALGL_BEPE_PISY",1,117,169,0.692307692307692
"1671","Satakunta","3","109",3,"ALGL_BEPE_PISY",2,154,169,0.911242603550296
"1672","Satakunta","3","109",3,"ALGL_BEPE_PISY",3,128,169,0.757396449704142
"1673","Satakunta","3","110",1,"LASI",0,169,169,1
"1674","Satakunta","3","110",1,"LASI",1,89,169,0.526627218934911
"1675","Satakunta","3","110",1,"LASI",2,125,169,0.739644970414201
"1676","Satakunta","3","110",1,"LASI",3,86,169,0.50887573964497
"1677","Satakunta","3","111",3,"BEPE_PIAB_PISY",0,169,169,1
"1678","Satakunta","3","111",3,"BEPE_PIAB_PISY",1,98,169,0.579881656804734
"1679","Satakunta","3","111",3,"BEPE_PIAB_PISY",2,159,169,0.940828402366864
"1680","Satakunta","3","111",3,"BEPE_PIAB_PISY",3,144,169,0.85207100591716
"1681","Satakunta","3","112",1,"PIAB",0,169,169,1
"1682","Satakunta","3","112",1,"PIAB",1,101,169,0.597633136094675
"1683","Satakunta","3","112",1,"PIAB",2,159,169,0.940828402366864
"1684","Satakunta","3","112",1,"PIAB",3,132,169,0.781065088757396
"1685","Satakunta","3","113",2,"ALGL_BEPE",0,169,169,1
"1686","Satakunta","3","113",2,"ALGL_BEPE",1,157,169,0.928994082840237
"1687","Satakunta","3","113",2,"ALGL_BEPE",2,162,169,0.958579881656805
"1688","Satakunta","3","113",2,"ALGL_BEPE",3,144,169,0.85207100591716
"1689","Satakunta","3","114",1,"BEPE",0,169,169,1
"1690","Satakunta","3","114",1,"BEPE",1,136,169,0.804733727810651
"1691","Satakunta","3","114",1,"BEPE",2,162,169,0.958579881656805
"1692","Satakunta","3","114",1,"BEPE",3,156,169,0.923076923076923
"1693","Satakunta","3","77",3,"LASI_PIAB_PISY",0,169,169,1
"1694","Satakunta","3","77",3,"LASI_PIAB_PISY",1,120,169,0.710059171597633
"1695","Satakunta","3","77",3,"LASI_PIAB_PISY",2,127,169,0.751479289940828
"1696","Satakunta","3","77",3,"LASI_PIAB_PISY",3,113,169,0.668639053254438
"1697","Satakunta","3","78",3,"BEPE_LASI_PISY",0,169,169,1
"1698","Satakunta","3","78",3,"BEPE_LASI_PISY",1,126,169,0.745562130177515
"1699","Satakunta","3","78",3,"BEPE_LASI_PISY",2,131,169,0.775147928994083
"1700","Satakunta","3","78",3,"BEPE_LASI_PISY",3,133,169,0.78698224852071
"1701","Satakunta","3","79",3,"ALGL_BEPE_LASI",0,169,169,1
"1702","Satakunta","3","79",3,"ALGL_BEPE_LASI",1,115,169,0.680473372781065
"1703","Satakunta","3","79",3,"ALGL_BEPE_LASI",2,148,169,0.875739644970414
"1704","Satakunta","3","79",3,"ALGL_BEPE_LASI",3,119,169,0.70414201183432
"1705","Satakunta","3","80",3,"BEPE_PIAB_PISY",0,169,169,1
"1706","Satakunta","3","80",3,"BEPE_PIAB_PISY",1,123,169,0.727810650887574
"1707","Satakunta","3","80",3,"BEPE_PIAB_PISY",2,158,169,0.93491124260355
"1708","Satakunta","3","80",3,"BEPE_PIAB_PISY",3,140,169,0.828402366863905
"1709","Satakunta","3","81",2,"PIAB_PISY",0,169,169,1
"1710","Satakunta","3","81",2,"PIAB_PISY",1,108,169,0.63905325443787
"1711","Satakunta","3","81",2,"PIAB_PISY",2,152,169,0.899408284023669
"1712","Satakunta","3","81",2,"PIAB_PISY",3,132,169,0.781065088757396
"1713","Satakunta","3","82",1,"ALGL",0,169,169,1
"1714","Satakunta","3","82",1,"ALGL",1,146,169,0.863905325443787
"1715","Satakunta","3","82",1,"ALGL",2,160,169,0.946745562130177
"1716","Satakunta","3","82",1,"ALGL",3,124,169,0.733727810650888
"1717","Satakunta","3","83",2,"LASI_PIAB",0,169,169,1
"1718","Satakunta","3","83",2,"LASI_PIAB",1,72,169,0.42603550295858
"1719","Satakunta","3","83",2,"LASI_PIAB",2,139,169,0.822485207100592
"1720","Satakunta","3","83",2,"LASI_PIAB",3,125,169,0.739644970414201
"1721","Satakunta","3","84",3,"ALGL_BEPE_PISY",0,169,169,1
"1722","Satakunta","3","84",3,"ALGL_BEPE_PISY",1,112,169,0.662721893491124
"1723","Satakunta","3","84",3,"ALGL_BEPE_PISY",2,159,169,0.940828402366864
"1724","Satakunta","3","84",3,"ALGL_BEPE_PISY",3,113,169,0.668639053254438
"1725","Satakunta","3","85",1,"PISY",0,169,169,1
"1726","Satakunta","3","85",1,"PISY",1,141,169,0.834319526627219
"1727","Satakunta","3","85",1,"PISY",2,158,169,0.93491124260355
"1728","Satakunta","3","85",1,"PISY",3,129,169,0.763313609467456
"1729","Satakunta","3","86",1,"LASI",0,169,169,1
"1730","Satakunta","3","86",1,"LASI",1,98,169,0.579881656804734
"1731","Satakunta","3","86",1,"LASI",2,125,169,0.739644970414201
"1732","Satakunta","3","86",1,"LASI",3,98,169,0.579881656804734
"1733","Satakunta","3","87",2,"LASI_PISY",0,169,169,1
"1734","Satakunta","3","87",2,"LASI_PISY",1,133,169,0.78698224852071
"1735","Satakunta","3","87",2,"LASI_PISY",2,132,169,0.781065088757396
"1736","Satakunta","3","87",2,"LASI_PISY",3,107,169,0.633136094674556
"1737","Satakunta","3","88",2,"BEPE_PIAB",0,169,169,1
"1738","Satakunta","3","88",2,"BEPE_PIAB",1,145,169,0.857988165680473
"1739","Satakunta","3","88",2,"BEPE_PIAB",2,158,169,0.93491124260355
"1740","Satakunta","3","88",2,"BEPE_PIAB",3,133,169,0.78698224852071
"1741","Satakunta","3","89",3,"BEPE_LASI_PISY",0,169,169,1
"1742","Satakunta","3","89",3,"BEPE_LASI_PISY",1,146,169,0.863905325443787
"1743","Satakunta","3","89",3,"BEPE_LASI_PISY",2,143,169,0.846153846153846
"1744","Satakunta","3","89",3,"BEPE_LASI_PISY",3,131,169,0.775147928994083
"1745","Satakunta","3","90",2,"BEPE_PISY",0,169,169,1
"1746","Satakunta","3","90",2,"BEPE_PISY",1,149,169,0.881656804733728
"1747","Satakunta","3","90",2,"BEPE_PISY",2,161,169,0.952662721893491
"1748","Satakunta","3","90",2,"BEPE_PISY",3,144,169,0.85207100591716
"1749","Satakunta","3","91",3,"ALGL_LASI_PIAB",0,169,169,1
"1750","Satakunta","3","91",3,"ALGL_LASI_PIAB",1,132,169,0.781065088757396
"1751","Satakunta","3","91",3,"ALGL_LASI_PIAB",2,147,169,0.869822485207101
"1752","Satakunta","3","91",3,"ALGL_LASI_PIAB",3,106,169,0.627218934911243
"1753","Satakunta","3","92",5,"ALGL_BEPE_LASI_PIAB_PISY",0,169,169,1
"1754","Satakunta","3","92",5,"ALGL_BEPE_LASI_PIAB_PISY",1,132,169,0.781065088757396
"1755","Satakunta","3","92",5,"ALGL_BEPE_LASI_PIAB_PISY",2,150,169,0.887573964497041
"1756","Satakunta","3","92",5,"ALGL_BEPE_LASI_PIAB_PISY",3,122,169,0.72189349112426
"1757","Satakunta","3","93",2,"LASI_PIAB",0,169,169,1
"1758","Satakunta","3","93",2,"LASI_PIAB",1,102,169,0.603550295857988
"1759","Satakunta","3","93",2,"LASI_PIAB",2,128,169,0.757396449704142
"1760","Satakunta","3","93",2,"LASI_PIAB",3,101,169,0.597633136094675
"1761","Satakunta","3","94",3,"LASI_PIAB_PISY",0,169,169,1
"1762","Satakunta","3","94",3,"LASI_PIAB_PISY",1,139,169,0.822485207100592
"1763","Satakunta","3","94",3,"LASI_PIAB_PISY",2,138,169,0.816568047337278
"1764","Satakunta","3","94",3,"LASI_PIAB_PISY",3,118,169,0.698224852071006
"1765","Satakunta","3","95",2,"PIAB_PISY",0,169,169,1
"1766","Satakunta","3","95",2,"PIAB_PISY",1,126,169,0.745562130177515
"1767","Satakunta","3","95",2,"PIAB_PISY",2,151,169,0.893491124260355
"1768","Satakunta","3","95",2,"PIAB_PISY",3,135,169,0.798816568047337
"1769","Satakunta","3","96",1,"ALGL",0,169,169,1
"1770","Satakunta","3","96",1,"ALGL",1,91,169,0.538461538461538
"1771","Satakunta","3","96",1,"ALGL",2,125,169,0.739644970414201
"1772","Satakunta","3","96",1,"ALGL",3,98,169,0.579881656804734
"1773","Satakunta","3","97",2,"ALGL_PIAB",0,169,169,1
"1774","Satakunta","3","97",2,"ALGL_PIAB",1,130,169,0.769230769230769
"1775","Satakunta","3","97",2,"ALGL_PIAB",2,144,169,0.85207100591716
"1776","Satakunta","3","97",2,"ALGL_PIAB",3,118,169,0.698224852071006
"1777","Satakunta","3","98",1,"PIAB",0,169,169,1
"1778","Satakunta","3","98",1,"PIAB",1,165,169,0.976331360946746
"1779","Satakunta","3","98",1,"PIAB",2,156,169,0.923076923076923
"1780","Satakunta","3","98",1,"PIAB",3,144,169,0.85207100591716
"1781","Satakunta","3","99",2,"BEPE_PISY",0,169,169,1
"1782","Satakunta","3","99",2,"BEPE_PISY",1,133,169,0.78698224852071
"1783","Satakunta","3","99",2,"BEPE_PISY",2,152,169,0.899408284023669
"1784","Satakunta","3","99",2,"BEPE_PISY",3,152,169,0.899408284023669
