"","Site","Timestamp","Year","Month","Day","tmx","Date","Time"
"326","Gazi_Bay","1992.04.16",1992,4,16,31.1000003814697,1992-04-16,8141
"327","IDENT.auclair","1992.04.16",1992,4,16,5.80000019073486,1992-04-16,8141
"328","IDENT.cloquet","1992.04.16",1992,4,16,8,1992-04-16,8141
"329","IDENT.MAC","1992.04.16",1992,4,16,16.2000007629395,1992-04-16,8141
"330","Kreinitz","1992.04.16",1992,4,16,14.6000003814697,1992-04-16,8141
"331","ORPHEE","1992.04.16",1992,4,16,16.8000011444092,1992-04-16,8141
"332","Parker_caging","1992.04.16",1992,4,16,18.6000003814697,1992-04-16,8141
"333","Ridgefield","1992.04.16",1992,4,16,24.3000011444092,1992-04-16,8141
"334","Sabah","1992.04.16",1992,4,16,30.5,1992-04-16,8141
"335","Sardinilla","1992.04.16",1992,4,16,31.5,1992-04-16,8141
"336","Satakunta","1992.04.16",1992,4,16,4.20000028610229,1992-04-16,8141
"337","BangorDIVERSE","1992.05.16",1992,5,16,17,1992-05-16,8171
"338","BEF_China","1992.05.16",1992,5,16,25,1992-05-16,8171
"339","BiodiversiTREE","1992.05.16",1992,5,16,22.2000007629395,1992-05-16,8171
"340","BIOTREE_Kal","1992.05.16",1992,5,16,19.6000003814697,1992-05-16,8171
"341","CM.Hartshorne","1992.05.16",1992,5,16,19.3999996185303,1992-05-16,8171
"342","CM.Hucking","1992.05.16",1992,5,16,19.3999996185303,1992-05-16,8171
"343","CommuniTree","1992.05.16",1992,5,16,23.1000003814697,1992-05-16,8171
"344","FORBIO_Ged","1992.05.16",1992,5,16,20.8000011444092,1992-05-16,8171
"345","FORBIO_Hek","1992.05.16",1992,5,16,22.2000007629395,1992-05-16,8171
"346","FORBIO_Zed","1992.05.16",1992,5,16,19.3999996185303,1992-05-16,8171
"347","Gazi_Bay","1992.05.16",1992,5,16,29.3000011444092,1992-05-16,8171
"348","IDENT.auclair","1992.05.16",1992,5,16,17.8000011444092,1992-05-16,8171
"349","IDENT.cloquet","1992.05.16",1992,5,16,20.3000011444092,1992-05-16,8171
"350","IDENT.MAC","1992.05.16",1992,5,16,21,1992-05-16,8171
"351","Kreinitz","1992.05.16",1992,5,16,21.7000007629395,1992-05-16,8171
"352","ORPHEE","1992.05.16",1992,5,16,23.1000003814697,1992-05-16,8171
"353","Parker_caging","1992.05.16",1992,5,16,22.3999996185303,1992-05-16,8171
"354","Ridgefield","1992.05.16",1992,5,16,18.7000007629395,1992-05-16,8171
"355","Sabah","1992.05.16",1992,5,16,30.2000007629395,1992-05-16,8171
"356","Sardinilla","1992.05.16",1992,5,16,30.8999996185303,1992-05-16,8171
"357","Satakunta","1992.05.16",1992,5,16,16.8000011444092,1992-05-16,8171
"358","BangorDIVERSE","1992.06.16",1992,6,16,19.5,1992-06-16,8202
"359","BEF_China","1992.06.16",1992,6,16,27.3999996185303,1992-06-16,8202
"360","BiodiversiTREE","1992.06.16",1992,6,16,26.3999996185303,1992-06-16,8202
"361","BIOTREE_Kal","1992.06.16",1992,6,16,21.3999996185303,1992-06-16,8202
"362","CM.Hartshorne","1992.06.16",1992,6,16,21.1000003814697,1992-06-16,8202
"363","CM.Hucking","1992.06.16",1992,6,16,21.1000003814697,1992-06-16,8202
"364","CommuniTree","1992.06.16",1992,6,16,21.7000007629395,1992-06-16,8202
"365","FORBIO_Ged","1992.06.16",1992,6,16,21.5,1992-06-16,8202
"366","FORBIO_Hek","1992.06.16",1992,6,16,22.8999996185303,1992-06-16,8202
"367","FORBIO_Zed","1992.06.16",1992,6,16,20.3999996185303,1992-06-16,8202
"368","Gazi_Bay","1992.06.16",1992,6,16,28.3999996185303,1992-06-16,8202
"369","IDENT.auclair","1992.06.16",1992,6,16,20,1992-06-16,8202
"370","IDENT.cloquet","1992.06.16",1992,6,16,20.8999996185303,1992-06-16,8202
"371","IDENT.MAC","1992.06.16",1992,6,16,23.6000003814697,1992-06-16,8202
"372","Kreinitz","1992.06.16",1992,6,16,25.7000007629395,1992-06-16,8202
"373","ORPHEE","1992.06.16",1992,6,16,21.7000007629395,1992-06-16,8202
"374","Parker_caging","1992.06.16",1992,6,16,27.3999996185303,1992-06-16,8202
"375","Ridgefield","1992.06.16",1992,6,16,16.8000011444092,1992-06-16,8202
"376","Sabah","1992.06.16",1992,6,16,29.5,1992-06-16,8202
"377","Sardinilla","1992.06.16",1992,6,16,30.1000003814697,1992-06-16,8202
"378","Satakunta","1992.06.16",1992,6,16,21.3000011444092,1992-06-16,8202
"379","BangorDIVERSE","1992.07.16",1992,7,16,18.8000011444092,1992-07-16,8232
"380","BEF_China","1992.07.16",1992,7,16,31.5,1992-07-16,8232
"381","BiodiversiTREE","1992.07.16",1992,7,16,30.3000011444092,1992-07-16,8232
"382","BIOTREE_Kal","1992.07.16",1992,7,16,22.8999996185303,1992-07-16,8232
"383","CM.Hartshorne","1992.07.16",1992,7,16,21.8999996185303,1992-07-16,8232
"384","CM.Hucking","1992.07.16",1992,7,16,21.8999996185303,1992-07-16,8232
"385","CommuniTree","1992.07.16",1992,7,16,25.8000011444092,1992-07-16,8232
"386","FORBIO_Ged","1992.07.16",1992,7,16,24.1000003814697,1992-07-16,8232
"387","FORBIO_Hek","1992.07.16",1992,7,16,24.5,1992-07-16,8232
"388","FORBIO_Zed","1992.07.16",1992,7,16,22,1992-07-16,8232
"389","Gazi_Bay","1992.07.16",1992,7,16,27.1000003814697,1992-07-16,8232
"390","IDENT.auclair","1992.07.16",1992,7,16,20.5,1992-07-16,8232
"391","IDENT.cloquet","1992.07.16",1992,7,16,21.8999996185303,1992-07-16,8232
"392","IDENT.MAC","1992.07.16",1992,7,16,26.3000011444092,1992-07-16,8232
"393","Kreinitz","1992.07.16",1992,7,16,26.2000007629395,1992-07-16,8232
"394","ORPHEE","1992.07.16",1992,7,16,25.8000011444092,1992-07-16,8232
"395","Parker_caging","1992.07.16",1992,7,16,30.8000011444092,1992-07-16,8232
"396","Ridgefield","1992.07.16",1992,7,16,16.7000007629395,1992-07-16,8232
"397","Sabah","1992.07.16",1992,7,16,29.3000011444092,1992-07-16,8232
"398","Sardinilla","1992.07.16",1992,7,16,29.8000011444092,1992-07-16,8232
"399","Satakunta","1992.07.16",1992,7,16,20.3000011444092,1992-07-16,8232
"400","BangorDIVERSE","1992.08.16",1992,8,16,17.3999996185303,1992-08-16,8263
"401","BEF_China","1992.08.16",1992,8,16,31.2000007629395,1992-08-16,8263
"402","BiodiversiTREE","1992.08.16",1992,8,16,27.8000011444092,1992-08-16,8263
"403","BIOTREE_Kal","1992.08.16",1992,8,16,23.8000011444092,1992-08-16,8263
"404","CM.Hartshorne","1992.08.16",1992,8,16,21.3999996185303,1992-08-16,8263
"405","CM.Hucking","1992.08.16",1992,8,16,21.3999996185303,1992-08-16,8263
"406","CommuniTree","1992.08.16",1992,8,16,26.8999996185303,1992-08-16,8263
"407","FORBIO_Ged","1992.08.16",1992,8,16,24.2000007629395,1992-08-16,8263
"408","FORBIO_Hek","1992.08.16",1992,8,16,24.1000003814697,1992-08-16,8263
"409","FORBIO_Zed","1992.08.16",1992,8,16,22.2000007629395,1992-08-16,8263
"410","Gazi_Bay","1992.08.16",1992,8,16,27.3999996185303,1992-08-16,8263
"411","IDENT.auclair","1992.08.16",1992,8,16,21.6000003814697,1992-08-16,8263
"412","IDENT.cloquet","1992.08.16",1992,8,16,22.6000003814697,1992-08-16,8263
"413","IDENT.MAC","1992.08.16",1992,8,16,29.2000007629395,1992-08-16,8263
"414","Kreinitz","1992.08.16",1992,8,16,27.2000007629395,1992-08-16,8263
"415","ORPHEE","1992.08.16",1992,8,16,26.8999996185303,1992-08-16,8263
"416","Parker_caging","1992.08.16",1992,8,16,28.3000011444092,1992-08-16,8263
"417","Ridgefield","1992.08.16",1992,8,16,15.8000001907349,1992-08-16,8263
"418","Sabah","1992.08.16",1992,8,16,30.3999996185303,1992-08-16,8263
"419","Sardinilla","1992.08.16",1992,8,16,29.3000011444092,1992-08-16,8263
"420","Satakunta","1992.08.16",1992,8,16,17.8999996185303,1992-08-16,8263
"421","BangorDIVERSE","1992.09.16",1992,9,16,15.5,1992-09-16,8294
"422","BEF_China","1992.09.16",1992,9,16,27.3000011444092,1992-09-16,8294
"423","BiodiversiTREE","1992.09.16",1992,9,16,24.8999996185303,1992-09-16,8294
"424","BIOTREE_Kal","1992.09.16",1992,9,16,17.8000011444092,1992-09-16,8294
"425","CM.Hartshorne","1992.09.16",1992,9,16,18.2000007629395,1992-09-16,8294
"426","CM.Hucking","1992.09.16",1992,9,16,18.2000007629395,1992-09-16,8294
"427","CommuniTree","1992.09.16",1992,9,16,22.8999996185303,1992-09-16,8294
"428","FORBIO_Ged","1992.09.16",1992,9,16,19.2000007629395,1992-09-16,8294
"429","FORBIO_Hek","1992.09.16",1992,9,16,19.7000007629395,1992-09-16,8294
"430","FORBIO_Zed","1992.09.16",1992,9,16,18.7000007629395,1992-09-16,8294
"431","Gazi_Bay","1992.09.16",1992,9,16,28.6000003814697,1992-09-16,8294
"432","IDENT.auclair","1992.09.16",1992,9,16,17.8999996185303,1992-09-16,8294
"433","IDENT.cloquet","1992.09.16",1992,9,16,19.2000007629395,1992-09-16,8294
"434","IDENT.MAC","1992.09.16",1992,9,16,25.2000007629395,1992-09-16,8294
"435","Kreinitz","1992.09.16",1992,9,16,20.1000003814697,1992-09-16,8294
"436","ORPHEE","1992.09.16",1992,9,16,22.8999996185303,1992-09-16,8294
"437","Parker_caging","1992.09.16",1992,9,16,25.3000011444092,1992-09-16,8294
"438","Ridgefield","1992.09.16",1992,9,16,16.6000003814697,1992-09-16,8294
"439","Sabah","1992.09.16",1992,9,16,30,1992-09-16,8294
"440","Sardinilla","1992.09.16",1992,9,16,29.1000003814697,1992-09-16,8294
"441","Satakunta","1992.09.16",1992,9,16,14.8000001907349,1992-09-16,8294
"442","BangorDIVERSE","1992.10.16",1992,10,16,11,1992-10-16,8324
"443","BEF_China","1992.10.16",1992,10,16,21.8999996185303,1992-10-16,8324
"444","BiodiversiTREE","1992.10.16",1992,10,16,19.3000011444092,1992-10-16,8324
"445","BIOTREE_Kal","1992.10.16",1992,10,16,8.90000057220459,1992-10-16,8324
"446","CM.Hartshorne","1992.10.16",1992,10,16,12.4000005722046,1992-10-16,8324
"447","CM.Hucking","1992.10.16",1992,10,16,12.4000005722046,1992-10-16,8324
"448","CommuniTree","1992.10.16",1992,10,16,15.6000003814697,1992-10-16,8324
"449","FORBIO_Ged","1992.10.16",1992,10,16,11.6000003814697,1992-10-16,8324
"450","FORBIO_Hek","1992.10.16",1992,10,16,12.1000003814697,1992-10-16,8324
"451","FORBIO_Zed","1992.10.16",1992,10,16,12,1992-10-16,8324
"452","Gazi_Bay","1992.10.16",1992,10,16,30.2000007629395,1992-10-16,8324
"453","IDENT.auclair","1992.10.16",1992,10,16,7.59999990463257,1992-10-16,8324
"454","IDENT.cloquet","1992.10.16",1992,10,16,12.4000005722046,1992-10-16,8324
"455","IDENT.MAC","1992.10.16",1992,10,16,20.1000003814697,1992-10-16,8324
"456","Kreinitz","1992.10.16",1992,10,16,11,1992-10-16,8324
"457","ORPHEE","1992.10.16",1992,10,16,15.6000003814697,1992-10-16,8324
"458","Parker_caging","1992.10.16",1992,10,16,18.7000007629395,1992-10-16,8324
"459","Ridgefield","1992.10.16",1992,10,16,22.8000011444092,1992-10-16,8324
"460","Sabah","1992.10.16",1992,10,16,29,1992-10-16,8324
"461","Sardinilla","1992.10.16",1992,10,16,29.5,1992-10-16,8324
"462","Satakunta","1992.10.16",1992,10,16,3.79999995231628,1992-10-16,8324
"463","BangorDIVERSE","1992.11.16",1992,11,16,10.6999998092651,1992-11-16,8355
"464","BEF_China","1992.11.16",1992,11,16,17.2000007629395,1992-11-16,8355
"465","BiodiversiTREE","1992.11.16",1992,11,16,12.6999998092651,1992-11-16,8355
"466","BIOTREE_Kal","1992.11.16",1992,11,16,7.40000009536743,1992-11-16,8355
"467","CM.Hartshorne","1992.11.16",1992,11,16,12.1000003814697,1992-11-16,8355
"468","CM.Hucking","1992.11.16",1992,11,16,12.1000003814697,1992-11-16,8355
"469","CommuniTree","1992.11.16",1992,11,16,15.5,1992-11-16,8355
"470","FORBIO_Ged","1992.11.16",1992,11,16,10.1999998092651,1992-11-16,8355
"471","FORBIO_Hek","1992.11.16",1992,11,16,10.8000001907349,1992-11-16,8355
"472","FORBIO_Zed","1992.11.16",1992,11,16,11.5,1992-11-16,8355
"473","Gazi_Bay","1992.11.16",1992,11,16,30.8000011444092,1992-11-16,8355
"474","IDENT.auclair","1992.11.16",1992,11,16,0.400000005960464,1992-11-16,8355
"475","IDENT.cloquet","1992.11.16",1992,11,16,0.900000035762787,1992-11-16,8355
"476","IDENT.MAC","1992.11.16",1992,11,16,17.3999996185303,1992-11-16,8355
"477","Kreinitz","1992.11.16",1992,11,16,8.30000019073486,1992-11-16,8355
"478","ORPHEE","1992.11.16",1992,11,16,15.5,1992-11-16,8355
"479","Parker_caging","1992.11.16",1992,11,16,13.5,1992-11-16,8355
"480","Ridgefield","1992.11.16",1992,11,16,24.6000003814697,1992-11-16,8355
"481","Sabah","1992.11.16",1992,11,16,28.5,1992-11-16,8355
"482","Sardinilla","1992.11.16",1992,11,16,28.3000011444092,1992-11-16,8355
"483","Satakunta","1992.11.16",1992,11,16,0.600000023841858,1992-11-16,8355
"484","BangorDIVERSE","1992.12.16",1992,12,16,7.80000019073486,1992-12-16,8385
"485","BEF_China","1992.12.16",1992,12,16,12.1999998092651,1992-12-16,8385
"486","BiodiversiTREE","1992.12.16",1992,12,16,7.40000009536743,1992-12-16,8385
"487","BIOTREE_Kal","1992.12.16",1992,12,16,2.79999995231628,1992-12-16,8385
"488","CM.Hartshorne","1992.12.16",1992,12,16,7.59999990463257,1992-12-16,8385
"489","CM.Hucking","1992.12.16",1992,12,16,7.59999990463257,1992-12-16,8385
"490","CommuniTree","1992.12.16",1992,12,16,11.1999998092651,1992-12-16,8385
"491","FORBIO_Ged","1992.12.16",1992,12,16,6.5,1992-12-16,8385
"492","FORBIO_Hek","1992.12.16",1992,12,16,6.80000019073486,1992-12-16,8385
"493","FORBIO_Zed","1992.12.16",1992,12,16,6.90000009536743,1992-12-16,8385
"494","Gazi_Bay","1992.12.16",1992,12,16,30.8000011444092,1992-12-16,8385
"495","IDENT.auclair","1992.12.16",1992,12,16,-4.59999990463257,1992-12-16,8385
"496","IDENT.cloquet","1992.12.16",1992,12,16,-3.70000004768372,1992-12-16,8385
"497","IDENT.MAC","1992.12.16",1992,12,16,13.8000001907349,1992-12-16,8385
"498","Kreinitz","1992.12.16",1992,12,16,3.29999995231628,1992-12-16,8385
"499","ORPHEE","1992.12.16",1992,12,16,11.1999998092651,1992-12-16,8385
"500","Parker_caging","1992.12.16",1992,12,16,8.10000038146973,1992-12-16,8385
"501","Ridgefield","1992.12.16",1992,12,16,29.7000007629395,1992-12-16,8385
"502","Sabah","1992.12.16",1992,12,16,28.2000007629395,1992-12-16,8385
"503","Sardinilla","1992.12.16",1992,12,16,28.5,1992-12-16,8385
"504","Satakunta","1992.12.16",1992,12,16,2.60000014305115,1992-12-16,8385
"505","BangorDIVERSE","1993.01.16",1993,1,16,8.90000057220459,1993-01-16,8416
"506","BEF_China","1993.01.16",1993,1,16,7.5,1993-01-16,8416
"507","BiodiversiTREE","1993.01.16",1993,1,16,8.40000057220459,1993-01-16,8416
"508","BIOTREE_Kal","1993.01.16",1993,1,16,4.70000028610229,1993-01-16,8416
"509","CM.Hartshorne","1993.01.16",1993,1,16,9.90000057220459,1993-01-16,8416
"510","CM.Hucking","1993.01.16",1993,1,16,9.90000057220459,1993-01-16,8416
"511","CommuniTree","1993.01.16",1993,1,16,11.6999998092651,1993-01-16,8416
"512","FORBIO_Ged","1993.01.16",1993,1,16,7.59999990463257,1993-01-16,8416
"513","FORBIO_Hek","1993.01.16",1993,1,16,8.60000038146973,1993-01-16,8416
"514","FORBIO_Zed","1993.01.16",1993,1,16,8.80000019073486,1993-01-16,8416
"515","Gazi_Bay","1993.01.16",1993,1,16,30.6000003814697,1993-01-16,8416
"516","IDENT.auclair","1993.01.16",1993,1,16,-9.30000019073486,1993-01-16,8416
"517","IDENT.cloquet","1993.01.16",1993,1,16,-5.59999990463257,1993-01-16,8416
"518","IDENT.MAC","1993.01.16",1993,1,16,12.3000001907349,1993-01-16,8416
"519","Kreinitz","1993.01.16",1993,1,16,5.40000009536743,1993-01-16,8416
"520","ORPHEE","1993.01.16",1993,1,16,11.6999998092651,1993-01-16,8416
"521","Parker_caging","1993.01.16",1993,1,16,8.10000038146973,1993-01-16,8416
"522","Ridgefield","1993.01.16",1993,1,16,34.1000022888184,1993-01-16,8416
"523","Sabah","1993.01.16",1993,1,16,28.1000003814697,1993-01-16,8416
"524","Sardinilla","1993.01.16",1993,1,16,28.8999996185303,1993-01-16,8416
"525","Satakunta","1993.01.16",1993,1,16,0.300000011920929,1993-01-16,8416
"526","BangorDIVERSE","1993.02.15",1993,2,15,8.80000019073486,1993-02-15,8446
"527","BEF_China","1993.02.15",1993,2,15,13.1999998092651,1993-02-15,8446
"528","BiodiversiTREE","1993.02.15",1993,2,15,6.90000009536743,1993-02-15,8446
"529","BIOTREE_Kal","1993.02.15",1993,2,15,1.10000002384186,1993-02-15,8446
"530","CM.Hartshorne","1993.02.15",1993,2,15,6.30000019073486,1993-02-15,8446
"531","CM.Hucking","1993.02.15",1993,2,15,6.30000019073486,1993-02-15,8446
"532","CommuniTree","1993.02.15",1993,2,15,10.5,1993-02-15,8446
"533","FORBIO_Ged","1993.02.15",1993,2,15,3.90000009536743,1993-02-15,8446
"534","FORBIO_Hek","1993.02.15",1993,2,15,5.09999990463257,1993-02-15,8446
"535","FORBIO_Zed","1993.02.15",1993,2,15,4.70000028610229,1993-02-15,8446
"536","Gazi_Bay","1993.02.15",1993,2,15,32.2999992370605,1993-02-15,8446
"537","IDENT.auclair","1993.02.15",1993,2,15,-11.6999998092651,1993-02-15,8446
"538","IDENT.cloquet","1993.02.15",1993,2,15,-3.90000009536743,1993-02-15,8446
"539","IDENT.MAC","1993.02.15",1993,2,15,11.6000003814697,1993-02-15,8446
"540","Kreinitz","1993.02.15",1993,2,15,2.70000004768372,1993-02-15,8446
"541","ORPHEE","1993.02.15",1993,2,15,10.5,1993-02-15,8446
"542","Parker_caging","1993.02.15",1993,2,15,6,1993-02-15,8446
"543","Ridgefield","1993.02.15",1993,2,15,30.8999996185303,1993-02-15,8446
"544","Sabah","1993.02.15",1993,2,15,28.1000003814697,1993-02-15,8446
"545","Sardinilla","1993.02.15",1993,2,15,29.7000007629395,1993-02-15,8446
"546","Satakunta","1993.02.15",1993,2,15,-0.300000011920929,1993-02-15,8446
"547","BangorDIVERSE","1993.03.16",1993,3,16,9.60000038146973,1993-03-16,8475
"548","BEF_China","1993.03.16",1993,3,16,14.6000003814697,1993-03-16,8475
"549","BiodiversiTREE","1993.03.16",1993,3,16,10.1999998092651,1993-03-16,8475
"550","BIOTREE_Kal","1993.03.16",1993,3,16,7.5,1993-03-16,8475
"551","CM.Hartshorne","1993.03.16",1993,3,16,10.8000001907349,1993-03-16,8475
"552","CM.Hucking","1993.03.16",1993,3,16,10.8000001907349,1993-03-16,8475
"553","CommuniTree","1993.03.16",1993,3,16,14.9000005722046,1993-03-16,8475
"554","FORBIO_Ged","1993.03.16",1993,3,16,10.9000005722046,1993-03-16,8475
"555","FORBIO_Hek","1993.03.16",1993,3,16,11.5,1993-03-16,8475
"556","FORBIO_Zed","1993.03.16",1993,3,16,10.1000003814697,1993-03-16,8475
"557","Gazi_Bay","1993.03.16",1993,3,16,32.7999992370605,1993-03-16,8475
"558","IDENT.auclair","1993.03.16",1993,3,16,-0.400000005960464,1993-03-16,8475
"559","IDENT.cloquet","1993.03.16",1993,3,16,3.40000009536743,1993-03-16,8475
"560","IDENT.MAC","1993.03.16",1993,3,16,12.9000005722046,1993-03-16,8475
"561","Kreinitz","1993.03.16",1993,3,16,8.5,1993-03-16,8475
"562","ORPHEE","1993.03.16",1993,3,16,14.9000005722046,1993-03-16,8475
"563","Parker_caging","1993.03.16",1993,3,16,9.80000019073486,1993-03-16,8475
"564","Ridgefield","1993.03.16",1993,3,16,27.3000011444092,1993-03-16,8475
"565","Sabah","1993.03.16",1993,3,16,28.8999996185303,1993-03-16,8475
"566","Sardinilla","1993.03.16",1993,3,16,30.6000003814697,1993-03-16,8475
"567","Satakunta","1993.03.16",1993,3,16,2.70000004768372,1993-03-16,8475
"568","BangorDIVERSE","1993.04.16",1993,4,16,12.5,1993-04-16,8506
"569","BEF_China","1993.04.16",1993,4,16,20.6000003814697,1993-04-16,8506
"570","BiodiversiTREE","1993.04.16",1993,4,16,19.3000011444092,1993-04-16,8506
"571","BIOTREE_Kal","1993.04.16",1993,4,16,15.1999998092651,1993-04-16,8506
"572","CM.Hartshorne","1993.04.16",1993,4,16,14.1999998092651,1993-04-16,8506
"573","CM.Hucking","1993.04.16",1993,4,16,14.1999998092651,1993-04-16,8506
"574","CommuniTree","1993.04.16",1993,4,16,16.6000003814697,1993-04-16,8506
"575","FORBIO_Ged","1993.04.16",1993,4,16,16,1993-04-16,8506
"576","FORBIO_Hek","1993.04.16",1993,4,16,16.8999996185303,1993-04-16,8506
"577","FORBIO_Zed","1993.04.16",1993,4,16,14.6999998092651,1993-04-16,8506
"578","Gazi_Bay","1993.04.16",1993,4,16,31.6000003814697,1993-04-16,8506
"579","IDENT.auclair","1993.04.16",1993,4,16,7.70000028610229,1993-04-16,8506
"580","IDENT.cloquet","1993.04.16",1993,4,16,9.30000019073486,1993-04-16,8506
"581","IDENT.MAC","1993.04.16",1993,4,16,16,1993-04-16,8506
"582","Kreinitz","1993.04.16",1993,4,16,17.8999996185303,1993-04-16,8506
"583","ORPHEE","1993.04.16",1993,4,16,16.6000003814697,1993-04-16,8506
"584","Parker_caging","1993.04.16",1993,4,16,18.1000003814697,1993-04-16,8506
"585","Ridgefield","1993.04.16",1993,4,16,24.2000007629395,1993-04-16,8506
"586","Sabah","1993.04.16",1993,4,16,29.6000003814697,1993-04-16,8506
"587","Sardinilla","1993.04.16",1993,4,16,31.6000003814697,1993-04-16,8506
"588","Satakunta","1993.04.16",1993,4,16,7.70000028610229,1993-04-16,8506
"589","BangorDIVERSE","1993.05.16",1993,5,16,14.6999998092651,1993-05-16,8536
"590","BEF_China","1993.05.16",1993,5,16,23.8000011444092,1993-05-16,8536
"591","BiodiversiTREE","1993.05.16",1993,5,16,25.5,1993-05-16,8536
"592","BIOTREE_Kal","1993.05.16",1993,5,16,19.2000007629395,1993-05-16,8536
"593","CM.Hartshorne","1993.05.16",1993,5,16,17.2000007629395,1993-05-16,8536
"594","CM.Hucking","1993.05.16",1993,5,16,17.2000007629395,1993-05-16,8536
"595","CommuniTree","1993.05.16",1993,5,16,20.6000003814697,1993-05-16,8536
"596","FORBIO_Ged","1993.05.16",1993,5,16,19.3999996185303,1993-05-16,8536
"597","FORBIO_Hek","1993.05.16",1993,5,16,20.5,1993-05-16,8536
"598","FORBIO_Zed","1993.05.16",1993,5,16,17.8999996185303,1993-05-16,8536
"599","Gazi_Bay","1993.05.16",1993,5,16,30.2000007629395,1993-05-16,8536
"600","IDENT.auclair","1993.05.16",1993,5,16,15.3000001907349,1993-05-16,8536
"601","IDENT.cloquet","1993.05.16",1993,5,16,16.8999996185303,1993-05-16,8536
"602","IDENT.MAC","1993.05.16",1993,5,16,20.8000011444092,1993-05-16,8536
"603","Kreinitz","1993.05.16",1993,5,16,22.6000003814697,1993-05-16,8536
"604","ORPHEE","1993.05.16",1993,5,16,20.6000003814697,1993-05-16,8536
"605","Parker_caging","1993.05.16",1993,5,16,25.1000003814697,1993-05-16,8536
"606","Ridgefield","1993.05.16",1993,5,16,19,1993-05-16,8536
"607","Sabah","1993.05.16",1993,5,16,29.6000003814697,1993-05-16,8536
"608","Sardinilla","1993.05.16",1993,5,16,30.6000003814697,1993-05-16,8536
"609","Satakunta","1993.05.16",1993,5,16,18.2000007629395,1993-05-16,8536
"610","BangorDIVERSE","1993.06.16",1993,6,16,17.8000011444092,1993-06-16,8567
"611","BEF_China","1993.06.16",1993,6,16,27.8999996185303,1993-06-16,8567
"612","BiodiversiTREE","1993.06.16",1993,6,16,29.3000011444092,1993-06-16,8567
"613","BIOTREE_Kal","1993.06.16",1993,6,16,19.8999996185303,1993-06-16,8567
"614","CM.Hartshorne","1993.06.16",1993,6,16,20.3999996185303,1993-06-16,8567
"615","CM.Hucking","1993.06.16",1993,6,16,20.3999996185303,1993-06-16,8567
