"","Site","Actual_evaporation","Soil_moisture_root","Timestamp","Year","Month","Day","Date","Time"
"259","BangorDIVERSE",94.2270126342773,0.365709125995636,"2001.07.16",2001,7,16,2001-07-16,11519
"260","BangorDIVERSE",67.2747116088867,0.387308657169342,"2001.08.16",2001,8,16,2001-08-16,11550
"261","BangorDIVERSE",37.154857635498,0.399477630853653,"2001.09.15",2001,9,15,2001-09-15,11580
"262","BangorDIVERSE",20.1580009460449,0.411316186189651,"2001.10.16",2001,10,16,2001-10-16,11611
"263","BangorDIVERSE",6.5771312713623,0.413161486387253,"2001.11.15",2001,11,15,2001-11-15,11641
"264","BangorDIVERSE",2.72970390319824,0.413137465715408,"2001.12.16",2001,12,16,2001-12-16,11672
"265","BangorDIVERSE",8.95791816711426,0.413549304008484,"2002.01.16",2002,1,16,2002-01-16,11703
"266","BangorDIVERSE",20.0333461761475,0.417061328887939,"2002.02.14",2002,2,14,2002-02-14,11732
"267","BangorDIVERSE",30.3860359191895,0.409837782382965,"2002.03.16",2002,3,16,2002-03-16,11762
"268","BangorDIVERSE",61.7324523925781,0.406358301639557,"2002.04.15",2002,4,15,2002-04-15,11792
"269","BangorDIVERSE",83.3627319335938,0.4081671833992,"2002.05.16",2002,5,16,2002-05-16,11823
"270","BangorDIVERSE",92.2387619018555,0.40587118268013,"2002.06.15",2002,6,15,2002-06-15,11853
"271","BangorDIVERSE",83.2379150390625,0.392954021692276,"2002.07.16",2002,7,16,2002-07-16,11884
"272","BangorDIVERSE",72.73876953125,0.401206880807877,"2002.08.16",2002,8,16,2002-08-16,11915
"273","BangorDIVERSE",41.8354263305664,0.394608020782471,"2002.09.15",2002,9,15,2002-09-15,11945
"274","BangorDIVERSE",29.9885158538818,0.403914004564285,"2002.10.16",2002,10,16,2002-10-16,11976
"275","BangorDIVERSE",18.245964050293,0.416113436222076,"2002.11.15",2002,11,15,2002-11-15,12006
"276","BangorDIVERSE",9.09603214263916,0.413847297430038,"2002.12.16",2002,12,16,2002-12-16,12037
"277","BangorDIVERSE",7.3681845664978,0.413528949022293,"2003.01.16",2003,1,16,2003-01-16,12068
"278","BangorDIVERSE",7.87969017028809,0.411219745874405,"2003.02.14",2003,2,14,2003-02-14,12097
"279","BangorDIVERSE",31.0717525482178,0.407369315624237,"2003.03.16",2003,3,16,2003-03-16,12127
"280","BangorDIVERSE",58.0937347412109,0.393356442451477,"2003.04.15",2003,4,15,2003-04-15,12157
"281","BangorDIVERSE",77.9356384277344,0.410264790058136,"2003.05.16",2003,5,16,2003-05-16,12188
"282","BangorDIVERSE",94.7889404296875,0.386274665594101,"2003.06.15",2003,6,15,2003-06-15,12218
"283","BangorDIVERSE",90.6377334594727,0.364516228437424,"2003.07.16",2003,7,16,2003-07-16,12249
"284","BangorDIVERSE",78.6196060180664,0.345685452222824,"2003.08.16",2003,8,16,2003-08-16,12280
"285","BangorDIVERSE",40.3756523132324,0.356350719928741,"2003.09.15",2003,9,15,2003-09-15,12310
"286","BangorDIVERSE",14.7036228179932,0.403152942657471,"2003.10.16",2003,10,16,2003-10-16,12341
"287","BangorDIVERSE",8.01339530944824,0.414261609315872,"2003.11.15",2003,11,15,2003-11-15,12371
"288","BangorDIVERSE",4.33087396621704,0.414191842079163,"2003.12.16",2003,12,16,2003-12-16,12402
"289","BangorDIVERSE",8.3311882019043,0.415667325258255,"2004.01.16",2004,1,16,2004-01-16,12433
"290","BangorDIVERSE",10.4146699905396,0.412821650505066,"2004.02.15",2004,2,15,2004-02-15,12463
"291","BangorDIVERSE",29.8947296142578,0.410889387130737,"2004.03.16",2004,3,16,2004-03-16,12493
"292","BangorDIVERSE",56.3275985717773,0.406033366918564,"2004.04.15",2004,4,15,2004-04-15,12523
"293","BangorDIVERSE",85.1639862060547,0.388586789369583,"2004.05.16",2004,5,16,2004-05-16,12554
"294","BangorDIVERSE",89.9084854125977,0.351544231176376,"2004.06.15",2004,6,15,2004-06-15,12584
"295","BangorDIVERSE",88.2436065673828,0.354177266359329,"2004.07.16",2004,7,16,2004-07-16,12615
"296","BangorDIVERSE",81.7499008178711,0.36982336640358,"2004.08.16",2004,8,16,2004-08-16,12646
"297","BangorDIVERSE",46.4850273132324,0.398477852344513,"2004.09.15",2004,9,15,2004-09-15,12676
"298","BangorDIVERSE",29.2853107452393,0.414582848548889,"2004.10.16",2004,10,16,2004-10-16,12707
"299","BangorDIVERSE",12.7406606674194,0.412863671779633,"2004.11.15",2004,11,15,2004-11-15,12737
"300","BangorDIVERSE",14.0240383148193,0.414036750793457,"2004.12.16",2004,12,16,2004-12-16,12768
"301","BangorDIVERSE",10.1737842559814,0.4131079018116,"2005.01.16",2005,1,16,2005-01-16,12799
"302","BangorDIVERSE",15.3688688278198,0.412029236555099,"2005.02.14",2005,2,14,2005-02-14,12828
"303","BangorDIVERSE",37.7918472290039,0.410451263189316,"2005.03.16",2005,3,16,2005-03-16,12858
"304","BangorDIVERSE",68.3244552612305,0.412495285272598,"2005.04.15",2005,4,15,2005-04-15,12888
"305","BangorDIVERSE",90.9528198242188,0.402896612882614,"2005.05.16",2005,5,16,2005-05-16,12919
"306","BangorDIVERSE",91.7833938598633,0.383138507604599,"2005.06.15",2005,6,15,2005-06-15,12949
"307","BangorDIVERSE",91.188102722168,0.35279655456543,"2005.07.16",2005,7,16,2005-07-16,12980
"308","BangorDIVERSE",82.9585647583008,0.349058359861374,"2005.08.16",2005,8,16,2005-08-16,13011
"309","BangorDIVERSE",52.7236137390137,0.35507607460022,"2005.09.15",2005,9,15,2005-09-15,13041
"310","BangorDIVERSE",41.6301956176758,0.392964512109756,"2005.10.16",2005,10,16,2005-10-16,13072
"311","BangorDIVERSE",23.5303955078125,0.41462242603302,"2005.11.15",2005,11,15,2005-11-15,13102
"312","BangorDIVERSE",11.4642848968506,0.412502080202103,"2005.12.16",2005,12,16,2005-12-16,13133
"313","BangorDIVERSE",8.47478675842285,0.412092179059982,"2006.01.16",2006,1,16,2006-01-16,13164
"314","BangorDIVERSE",14.4321403503418,0.411388665437698,"2006.02.14",2006,2,14,2006-02-14,13193
"315","BangorDIVERSE",37.3381614685059,0.413930773735046,"2006.03.16",2006,3,16,2006-03-16,13223
"316","BangorDIVERSE",60.1195793151855,0.410156071186066,"2006.04.15",2006,4,15,2006-04-15,13253
"317","BangorDIVERSE",82.2985763549805,0.408607989549637,"2006.05.16",2006,5,16,2006-05-16,13284
"318","BangorDIVERSE",94.201416015625,0.378533631563187,"2006.06.15",2006,6,15,2006-06-15,13314
"319","BangorDIVERSE",106.593383789062,0.335317343473434,"2006.07.16",2006,7,16,2006-07-16,13345
"320","BangorDIVERSE",72.4464950561523,0.314246565103531,"2006.08.16",2006,8,16,2006-08-16,13376
"321","BangorDIVERSE",48.4555816650391,0.384788244962692,"2006.09.15",2006,9,15,2006-09-15,13406
"322","BangorDIVERSE",26.1003227233887,0.407832950353622,"2006.10.16",2006,10,16,2006-10-16,13437
"323","BangorDIVERSE",12.6396331787109,0.415219247341156,"2006.11.15",2006,11,15,2006-11-15,13467
"324","BangorDIVERSE",17.2539653778076,0.416686713695526,"2006.12.16",2006,12,16,2006-12-16,13498
"325","BangorDIVERSE",13.2763442993164,0.415758103132248,"2007.01.16",2007,1,16,2007-01-16,13529
"326","BangorDIVERSE",14.532696723938,0.413061797618866,"2007.02.14",2007,2,14,2007-02-14,13558
"327","BangorDIVERSE",32.7143211364746,0.411074876785278,"2007.03.16",2007,3,16,2007-03-16,13588
"328","BangorDIVERSE",60.776424407959,0.389991730451584,"2007.04.15",2007,4,15,2007-04-15,13618
"329","BangorDIVERSE",78.5326614379883,0.386290282011032,"2007.05.16",2007,5,16,2007-05-16,13649
"330","BangorDIVERSE",93.7934265136719,0.388341546058655,"2007.06.15",2007,6,15,2007-06-15,13679
"331","BangorDIVERSE",92.5644454956055,0.411054491996765,"2007.07.16",2007,7,16,2007-07-16,13710
"332","BangorDIVERSE",71.8372650146484,0.406906068325043,"2007.08.16",2007,8,16,2007-08-16,13741
"333","BangorDIVERSE",46.0980072021484,0.399184972047806,"2007.09.15",2007,9,15,2007-09-15,13771
"334","BangorDIVERSE",19.1192665100098,0.410303115844727,"2007.10.16",2007,10,16,2007-10-16,13802
"335","BangorDIVERSE",10.5279750823975,0.413203120231628,"2007.11.15",2007,11,15,2007-11-15,13832
"336","BangorDIVERSE",9.92144584655762,0.414707183837891,"2007.12.16",2007,12,16,2007-12-16,13863
"337","BangorDIVERSE",16.2220020294189,0.416593760251999,"2008.01.16",2008,1,16,2008-01-16,13894
"338","BangorDIVERSE",9.08917808532715,0.412380814552307,"2008.02.15",2008,2,15,2008-02-15,13924
"339","BangorDIVERSE",33.371753692627,0.413304567337036,"2008.03.16",2008,3,16,2008-03-16,13954
"340","BangorDIVERSE",57.9356307983398,0.41031876206398,"2008.04.15",2008,4,15,2008-04-15,13984
"341","BangorDIVERSE",83.1414566040039,0.392484188079834,"2008.05.16",2008,5,16,2008-05-16,14015
"342","BangorDIVERSE",87.0092468261719,0.376064121723175,"2008.06.15",2008,6,15,2008-06-15,14045
"343","BangorDIVERSE",85.3143615722656,0.399474322795868,"2008.07.16",2008,7,16,2008-07-16,14076
"344","BangorDIVERSE",70.4423904418945,0.410589218139648,"2008.08.16",2008,8,16,2008-08-16,14107
"345","BangorDIVERSE",42.1671981811523,0.411285132169724,"2008.09.15",2008,9,15,2008-09-15,14137
"346","BangorDIVERSE",36.6070671081543,0.416397154331207,"2008.10.16",2008,10,16,2008-10-16,14168
"347","BangorDIVERSE",14.9855489730835,0.413528829813004,"2008.11.15",2008,11,15,2008-11-15,14198
"348","BangorDIVERSE",11.6196908950806,0.412938445806503,"2008.12.16",2008,12,16,2008-12-16,14229
"349","BangorDIVERSE",19.6862773895264,0.413760364055634,"2009.01.16",2009,1,16,2009-01-16,14260
"350","BangorDIVERSE",8.06240272521973,0.408487498760223,"2009.02.14",2009,2,14,2009-02-14,14289
"351","BangorDIVERSE",38.674243927002,0.408502697944641,"2009.03.16",2009,3,16,2009-03-16,14319
"352","BangorDIVERSE",65.1372222900391,0.403663009405136,"2009.04.15",2009,4,15,2009-04-15,14349
"353","BangorDIVERSE",91.0087051391602,0.404773682355881,"2009.05.16",2009,5,16,2009-05-16,14380
"354","BangorDIVERSE",94.1542510986328,0.389135539531708,"2009.06.15",2009,6,15,2009-06-15,14410
"355","BangorDIVERSE",111.536735534668,0.3954216837883,"2009.07.16",2009,7,16,2009-07-16,14441
"356","BangorDIVERSE",88.5966186523438,0.40774068236351,"2009.08.16",2009,8,16,2009-08-16,14472
"357","BangorDIVERSE",45.3383903503418,0.406708896160126,"2009.09.15",2009,9,15,2009-09-15,14502
"358","BangorDIVERSE",33.2598495483398,0.40832656621933,"2009.10.16",2009,10,16,2009-10-16,14533
"359","BangorDIVERSE",55.341667175293,0.417985618114471,"2009.11.15",2009,11,15,2009-11-15,14563
"360","BangorDIVERSE",22.926155090332,0.413899272680283,"2009.12.16",2009,12,16,2009-12-16,14594
"361","BangorDIVERSE",15.7340402603149,0.412502497434616,"2010.01.16",2010,1,16,2010-01-16,14625
"362","BangorDIVERSE",15.0241575241089,0.411184757947922,"2010.02.14",2010,2,14,2010-02-14,14654
"363","BangorDIVERSE",33.8421745300293,0.409641534090042,"2010.03.16",2010,3,16,2010-03-16,14684
"364","BangorDIVERSE",58.9941673278809,0.39959779381752,"2010.04.15",2010,4,15,2010-04-15,14714
"365","BangorDIVERSE",83.9363784790039,0.36683663725853,"2010.05.16",2010,5,16,2010-05-16,14745
"366","BangorDIVERSE",98.5301742553711,0.337879866361618,"2010.06.15",2010,6,15,2010-06-15,14775
"367","BangorDIVERSE",85.0397491455078,0.36207914352417,"2010.07.16",2010,7,16,2010-07-16,14806
"368","BangorDIVERSE",67.9865188598633,0.397061377763748,"2010.08.16",2010,8,16,2010-08-16,14837
"369","BangorDIVERSE",43.8391761779785,0.40275451540947,"2010.09.15",2010,9,15,2010-09-15,14867
"370","BangorDIVERSE",21.2817611694336,0.413786828517914,"2010.10.16",2010,10,16,2010-10-16,14898
"371","BangorDIVERSE",8.39923667907715,0.415600031614304,"2010.11.15",2010,11,15,2010-11-15,14928
"372","BangorDIVERSE",2.48045015335083,0.411695271730423,"2010.12.16",2010,12,16,2010-12-16,14959
"373","BangorDIVERSE",5.05556058883667,0.412891685962677,"2011.01.16",2011,1,16,2011-01-16,14990
"374","BangorDIVERSE",17.3419952392578,0.415413707494736,"2011.02.14",2011,2,14,2011-02-14,15019
"375","BangorDIVERSE",29.6849250793457,0.408084094524384,"2011.03.16",2011,3,16,2011-03-16,15049
"376","BangorDIVERSE",61.8552513122559,0.400499999523163,"2011.04.15",2011,4,15,2011-04-15,15079
"377","BangorDIVERSE",76.2865829467773,0.396716892719269,"2011.05.16",2011,5,16,2011-05-16,15110
"378","BangorDIVERSE",91.6281204223633,0.393624901771545,"2011.06.15",2011,6,15,2011-06-15,15140
"379","BangorDIVERSE",88.1240921020508,0.385345309972763,"2011.07.16",2011,7,16,2011-07-16,15171
"380","BangorDIVERSE",69.0503005981445,0.391878932714462,"2011.08.16",2011,8,16,2011-08-16,15202
"381","BangorDIVERSE",47.0461044311523,0.407036960124969,"2011.09.15",2011,9,15,2011-09-15,15232
"382","BangorDIVERSE",27.0566349029541,0.412675648927689,"2011.10.16",2011,10,16,2011-10-16,15263
"383","BangorDIVERSE",13.0873765945435,0.412578076124191,"2011.11.15",2011,11,15,2011-11-15,15293
"384","BangorDIVERSE",22.9520435333252,0.416102021932602,"2011.12.16",2011,12,16,2011-12-16,15324
"385","BangorDIVERSE",14.4982957839966,0.412862777709961,"2012.01.16",2012,1,16,2012-01-16,15355
"386","BangorDIVERSE",17.7258186340332,0.411284506320953,"2012.02.15",2012,2,15,2012-02-15,15385
"387","BangorDIVERSE",38.4289169311523,0.407680064439774,"2012.03.16",2012,3,16,2012-03-16,15415
"388","BangorDIVERSE",69.4378814697266,0.408835351467133,"2012.04.15",2012,4,15,2012-04-15,15445
"389","BangorDIVERSE",87.607048034668,0.405599743127823,"2012.05.16",2012,5,16,2012-05-16,15476
"390","BangorDIVERSE",103.086570739746,0.407337933778763,"2012.06.15",2012,6,15,2012-06-15,15506
"391","BangorDIVERSE",92.7754592895508,0.409339129924774,"2012.07.16",2012,7,16,2012-07-16,15537
"392","BangorDIVERSE",94.1955490112305,0.40612530708313,"2012.08.16",2012,8,16,2012-08-16,15568
"393","BangorDIVERSE",67.9902038574219,0.410664618015289,"2012.09.15",2012,9,15,2012-09-15,15598
"394","BangorDIVERSE",44.5514793395996,0.413009881973267,"2012.10.16",2012,10,16,2012-10-16,15629
"395","BangorDIVERSE",40.0908470153809,0.414784789085388,"2012.11.15",2012,11,15,2012-11-15,15659
"396","BangorDIVERSE",40.628101348877,0.415804356336594,"2012.12.16",2012,12,16,2012-12-16,15690
"397","BangorDIVERSE",21.9523677825928,0.412726432085037,"2013.01.16",2013,1,16,2013-01-16,15721
"398","BangorDIVERSE",18.8347854614258,0.411983281373978,"2013.02.14",2013,2,14,2013-02-14,15750
"399","BangorDIVERSE",37.3270874023438,0.411146581172943,"2013.03.16",2013,3,16,2013-03-16,15780
"400","BangorDIVERSE",54.4960632324219,0.406947284936905,"2013.04.15",2013,4,15,2013-04-15,15810
"401","BangorDIVERSE",82.5759811401367,0.402405798435211,"2013.05.16",2013,5,16,2013-05-16,15841
"402","BangorDIVERSE",91.6756286621094,0.386657983064651,"2013.06.15",2013,6,15,2013-06-15,15871
"403","BangorDIVERSE",108.353874206543,0.361571699380875,"2013.07.16",2013,7,16,2013-07-16,15902
"404","BangorDIVERSE",80.9991912841797,0.371972382068634,"2013.08.16",2013,8,16,2013-08-16,15933
"405","BangorDIVERSE",48.5990791320801,0.381205201148987,"2013.09.15",2013,9,15,2013-09-15,15963
"406","BangorDIVERSE",39.5335922241211,0.403086602687836,"2013.10.16",2013,10,16,2013-10-16,15994
"407","BangorDIVERSE",12.7951335906982,0.412265568971634,"2013.11.15",2013,11,15,2013-11-15,16024
"408","BangorDIVERSE",24.9129867553711,0.41489389538765,"2013.12.16",2013,12,16,2013-12-16,16055
"409","BangorDIVERSE",25.8225002288818,0.416562885046005,"2014.01.16",2014,1,16,2014-01-16,16086
"410","BangorDIVERSE",31.0166492462158,0.416176646947861,"2014.02.14",2014,2,14,2014-02-14,16115
"411","BangorDIVERSE",42.2153244018555,0.410759001970291,"2014.03.16",2014,3,16,2014-03-16,16145
"412","BangorDIVERSE",57.2829627990723,0.404655873775482,"2014.04.15",2014,4,15,2014-04-15,16175
"413","BangorDIVERSE",84.0265426635742,0.403656750917435,"2014.05.16",2014,5,16,2014-05-16,16206
"414","BangorDIVERSE",97.2893295288086,0.392954021692276,"2014.06.15",2014,6,15,2014-06-15,16236
"415","BangorDIVERSE",101.388511657715,0.373647779226303,"2014.07.16",2014,7,16,2014-07-16,16267
"416","BangorDIVERSE",85.1555557250977,0.382378578186035,"2014.08.16",2014,8,16,2014-08-16,16298
"417","BangorDIVERSE",45.1471290588379,0.377969980239868,"2014.09.15",2014,9,15,2014-09-15,16328
"418","BangorDIVERSE",37.4418334960938,0.405352652072906,"2014.10.16",2014,10,16,2014-10-16,16359
"419","BangorDIVERSE",13.959921836853,0.41366645693779,"2014.11.15",2014,11,15,2014-11-15,16389
"420","BangorDIVERSE",13.4447641372681,0.414035081863403,"2014.12.16",2014,12,16,2014-12-16,16420
"421","BangorDIVERSE",16.9667167663574,0.415173679590225,"2015.01.16",2015,1,16,2015-01-16,16451
"422","BangorDIVERSE",12.5129356384277,0.411889731884003,"2015.02.14",2015,2,14,2015-02-14,16480
"423","BangorDIVERSE",32.1317939758301,0.410819172859192,"2015.03.16",2015,3,16,2015-03-16,16510
"424","BangorDIVERSE",58.2840690612793,0.404986977577209,"2015.04.15",2015,4,15,2015-04-15,16540
"425","BangorDIVERSE",79.8178558349609,0.409531742334366,"2015.05.16",2015,5,16,2015-05-16,16571
"426","BangorDIVERSE",93.369010925293,0.38564795255661,"2015.06.15",2015,6,15,2015-06-15,16601
"427","BangorDIVERSE",91.7587661743164,0.368395864963531,"2015.07.16",2015,7,16,2015-07-16,16632
"428","BangorDIVERSE",71.3458099365234,0.372392922639847,"2015.08.16",2015,8,16,2015-08-16,16663
"429","BangorDIVERSE",44.1498908996582,0.390083611011505,"2015.09.15",2015,9,15,2015-09-15,16693
"430","BangorDIVERSE",19.8239345550537,0.396727174520493,"2015.10.16",2015,10,16,2015-10-16,16724
"431","BangorDIVERSE",17.7916641235352,0.415250092744827,"2015.11.15",2015,11,15,2015-11-15,16754
"432","BangorDIVERSE",24.3879318237305,0.420282036066055,"2015.12.16",2015,12,16,2015-12-16,16785
"433","BangorDIVERSE",14.6852006912231,0.417483806610107,"2016.01.16",2016,1,16,2016-01-16,16816
"434","BangorDIVERSE",13.3433151245117,0.414825797080994,"2016.02.15",2016,2,15,2016-02-15,16846
"435","BangorDIVERSE",32.9368782043457,0.411476403474808,"2016.03.16",2016,3,16,2016-03-16,16876
"436","BangorDIVERSE",58.0100936889648,0.409277379512787,"2016.04.15",2016,4,15,2016-04-15,16906
"437","BangorDIVERSE",90.3176727294922,0.403957098722458,"2016.05.16",2016,5,16,2016-05-16,16937
"438","BangorDIVERSE",94.4462738037109,0.381789088249207,"2016.06.15",2016,6,15,2016-06-15,16967
"439","BangorDIVERSE",91.1449584960938,0.400904655456543,"2016.07.16",2016,7,16,2016-07-16,16998
"440","BangorDIVERSE",75.8266143798828,0.392136752605438,"2016.08.16",2016,8,16,2016-08-16,17029
"441","BangorDIVERSE",47.8457260131836,0.405877679586411,"2016.09.15",2016,9,15,2016-09-15,17059
"442","BangorDIVERSE",16.6138801574707,0.409691214561462,"2016.10.16",2016,10,16,2016-10-16,17090
"443","BangorDIVERSE",9.15375995635986,0.413446456193924,"2016.11.15",2016,11,15,2016-11-15,17120
"444","BangorDIVERSE",5.68821573257446,0.41268789768219,"2016.12.16",2016,12,16,2016-12-16,17151
"445","BangorDIVERSE",6.00589466094971,0.412081807851791,"2017.01.16",2017,1,16,2017-01-16,17182
"446","BangorDIVERSE",15.3798418045044,0.413823425769806,"2017.02.14",2017,2,14,2017-02-14,17211
"447","BangorDIVERSE",35.3222961425781,0.414046138525009,"2017.03.16",2017,3,16,2017-03-16,17241
"448","BangorDIVERSE",51.9064483642578,0.402869492769241,"2017.04.15",2017,4,15,2017-04-15,17271
"449","BangorDIVERSE",87.5660858154297,0.383222550153732,"2017.05.16",2017,5,16,2017-05-16,17302
"450","BangorDIVERSE",90.345344543457,0.394395768642426,"2017.06.15",2017,6,15,2017-06-15,17332
"451","BangorDIVERSE",99.9584197998047,0.392017304897308,"2017.07.16",2017,7,16,2017-07-16,17363
"452","BangorDIVERSE",76.8503341674805,0.403410851955414,"2017.08.16",2017,8,16,2017-08-16,17394
"453","BangorDIVERSE",44.9040908813477,0.411576777696609,"2017.09.15",2017,9,15,2017-09-15,17424
"454","BangorDIVERSE",22.6641311645508,0.413456410169601,"2017.10.16",2017,10,16,2017-10-16,17455
"455","BangorDIVERSE",9.91930961608887,0.412823796272278,"2017.11.15",2017,11,15,2017-11-15,17485
"456","BangorDIVERSE",5.75530290603638,0.413133680820465,"2017.12.16",2017,12,16,2017-12-16,17516
"457","BangorDIVERSE",9.92222499847412,0.414691835641861,"2018.01.16",2018,1,16,2018-01-16,17547
"458","BangorDIVERSE",8.23470973968506,0.412200570106506,"2018.02.14",2018,2,14,2018-02-14,17576
"459","BangorDIVERSE",33.5925788879395,0.41252663731575,"2018.03.16",2018,3,16,2018-03-16,17606
"460","BangorDIVERSE",52.8268890380859,0.409607946872711,"2018.04.15",2018,4,15,2018-04-15,17636
"461","BangorDIVERSE",85.4684219360352,0.396874338388443,"2018.05.16",2018,5,16,2018-05-16,17667
"462","BangorDIVERSE",101.543670654297,0.370753586292267,"2018.06.15",2018,6,15,2018-06-15,17697
"463","BangorDIVERSE",87.6614151000977,0.307976812124252,"2018.07.16",2018,7,16,2018-07-16,17728
"464","BangorDIVERSE",61.1375045776367,0.308530926704407,"2018.08.16",2018,8,16,2018-08-16,17759
"465","BangorDIVERSE",37.1369476318359,0.334142237901688,"2018.09.15",2018,9,15,2018-09-15,17789
"466","BangorDIVERSE",19.2479114532471,0.380802661180496,"2018.10.16",2018,10,16,2018-10-16,17820
"467","BangorDIVERSE",11.1306343078613,0.410145193338394,"2018.11.15",2018,11,15,2018-11-15,17850
