"","exp","year","block","plot","SR","SpComp","sum_alive","n_initial","proportion_alive","yearfilter_max","yearfilter_5y"
"1067","CM.Hucking",1,"1","4",1,"QURO",26,36,0.722222222222222,0,0
"1068","CM.Hucking",1,"1","5",1,"QURO",35,36,0.972222222222222,0,0
"1069","CM.Hucking",1,"1","6",1,"FREX",36,36,1,0,0
"1070","CM.Hucking",1,"1","7",1,"FREX",36,36,1,0,0
"1071","CM.Hucking",1,"1","8",1,"PRAV",24,36,0.666666666666667,0,0
"1072","CM.Hucking",1,"1","9",1,"FREX",36,36,1,0,0
"1073","CM.Hucking",1,"2","1",1,"QURO",20,36,0.555555555555556,0,0
"1074","CM.Hucking",1,"2","10",1,"QURO",23,36,0.638888888888889,0,0
"1075","CM.Hucking",1,"2","11",1,"QURO",15,36,0.416666666666667,0,0
"1076","CM.Hucking",1,"2","12",1,"CASA",32,36,0.888888888888889,0,0
"1077","CM.Hucking",1,"2","13",1,"FREX",32,36,0.888888888888889,0,0
"1078","CM.Hucking",1,"2","14",1,"PRAV",35,36,0.972222222222222,0,0
"1079","CM.Hucking",1,"2","15",1,"FREX",36,36,1,0,0
"1080","CM.Hucking",1,"2","16",1,"QURO",9,36,0.25,0,0
"1081","CM.Hucking",1,"2","17",1,"PRAV",36,36,1,0,0
"1082","CM.Hucking",1,"2","18",1,"CASA",28,36,0.777777777777778,0,0
"1083","CM.Hucking",1,"2","19",1,"FREX",35,36,0.972222222222222,0,0
"1084","CM.Hucking",1,"2","2",1,"PRAV",19,36,0.527777777777778,0,0
"1085","CM.Hucking",1,"2","20",1,"FREX",36,36,1,0,0
"1086","CM.Hucking",1,"2","21",1,"FREX",35,36,0.972222222222222,0,0
"1087","CM.Hucking",1,"2","22",1,"PRAV",35,36,0.972222222222222,0,0
"1088","CM.Hucking",1,"2","23",1,"PRAV",27,36,0.75,0,0
"1089","CM.Hucking",1,"2","24",1,"QURO",24,36,0.666666666666667,0,0
"1090","CM.Hucking",1,"2","25",1,"CASA",34,36,0.944444444444444,0,0
"1091","CM.Hucking",1,"2","26",1,"PRAV",4,36,0.111111111111111,0,0
"1092","CM.Hucking",1,"2","27",1,"QURO",33,36,0.916666666666667,0,0
"1093","CM.Hucking",1,"2","28",4,"CASA_FREX_PRAV_QURO",226,288,0.784722222222222,0,0
"1094","CM.Hucking",1,"2","3",1,"PRAV",29,36,0.805555555555556,0,0
"1095","CM.Hucking",1,"2","4",1,"PRAV",36,36,1,0,0
"1096","CM.Hucking",1,"2","5",1,"QURO",20,36,0.555555555555556,0,0
"1097","CM.Hucking",1,"2","6",1,"FREX",35,36,0.972222222222222,0,0
"1098","CM.Hucking",1,"2","7",1,"FREX",34,36,0.944444444444444,0,0
"1099","CM.Hucking",1,"2","8",1,"QURO",29,36,0.805555555555556,0,0
"1100","CM.Hucking",1,"2","9",1,"FREX",36,36,1,0,0
"1101","CM.Hucking",1,"3","1",1,"FREX",35,36,0.972222222222222,0,0
"1102","CM.Hucking",1,"3","10",1,"PRAV",6,36,0.166666666666667,0,0
"1103","CM.Hucking",1,"3","11",1,"FREX",34,36,0.944444444444444,0,0
"1104","CM.Hucking",1,"3","12",1,"QURO",29,36,0.805555555555556,0,0
"1105","CM.Hucking",1,"3","13",1,"PRAV",35,36,0.972222222222222,0,0
"1106","CM.Hucking",1,"3","14",1,"FREX",36,36,1,0,0
"1107","CM.Hucking",1,"3","15",1,"PRAV",35,36,0.972222222222222,0,0
"1108","CM.Hucking",1,"3","16",1,"CASA",36,36,1,0,0
"1109","CM.Hucking",1,"3","17",1,"FREX",36,36,1,0,0
"1110","CM.Hucking",1,"3","18",1,"QURO",27,36,0.75,0,0
"1111","CM.Hucking",1,"3","19",1,"FREX",36,36,1,0,0
"1112","CM.Hucking",1,"3","2",1,"PRAV",19,36,0.527777777777778,0,0
"1113","CM.Hucking",1,"3","20",1,"QURO",25,36,0.694444444444444,0,0
"1114","CM.Hucking",1,"3","21",1,"FREX",34,36,0.944444444444444,0,0
"1115","CM.Hucking",1,"3","22",1,"QURO",17,36,0.472222222222222,0,0
"1116","CM.Hucking",1,"3","23",1,"CASA",30,36,0.833333333333333,0,0
"1117","CM.Hucking",1,"3","24",1,"PRAV",34,36,0.944444444444444,0,0
"1118","CM.Hucking",1,"3","25",1,"FREX",36,36,1,0,0
"1119","CM.Hucking",1,"3","26",1,"QURO",36,36,1,0,0
"1120","CM.Hucking",1,"3","27",1,"PRAV",29,36,0.805555555555556,0,0
"1121","CM.Hucking",1,"3","28",4,"CASA_FREX_PRAV_QURO",229,288,0.795138888888889,0,0
"1122","CM.Hucking",1,"3","3",1,"PRAV",35,36,0.972222222222222,0,0
"1123","CM.Hucking",1,"3","4",1,"FREX",35,36,0.972222222222222,0,0
"1124","CM.Hucking",1,"3","5",1,"PRAV",29,36,0.805555555555556,0,0
"1125","CM.Hucking",1,"3","6",1,"QURO",23,36,0.638888888888889,0,0
"1126","CM.Hucking",1,"3","7",1,"QURO",27,36,0.75,0,0
"1127","CM.Hucking",1,"3","8",1,"CASA",33,36,0.916666666666667,0,0
"1128","CM.Hucking",1,"3","9",1,"QURO",23,36,0.638888888888889,0,0
"1129","CM.Hucking",2,"1","1",1,"PRAV",36,36,1,0,0
"1130","CM.Hucking",2,"1","10",1,"PRAV",31,36,0.861111111111111,0,0
"1131","CM.Hucking",2,"1","11",1,"CASA",36,36,1,0,0
"1132","CM.Hucking",2,"1","12",1,"FREX",36,36,1,0,0
"1133","CM.Hucking",2,"1","13",1,"QURO",36,36,1,0,0
"1134","CM.Hucking",2,"1","14",1,"QURO",30,36,0.833333333333333,0,0
"1135","CM.Hucking",2,"1","15",1,"FREX",36,36,1,0,0
"1136","CM.Hucking",2,"1","16",1,"FREX",36,36,1,0,0
"1137","CM.Hucking",2,"1","17",1,"PRAV",34,36,0.944444444444444,0,0
"1138","CM.Hucking",2,"1","18",1,"QURO",32,36,0.888888888888889,0,0
"1139","CM.Hucking",2,"1","19",1,"PRAV",36,36,1,0,0
"1140","CM.Hucking",2,"1","2",1,"CASA",36,36,1,0,0
"1141","CM.Hucking",2,"1","20",1,"PRAV",35,36,0.972222222222222,0,0
"1142","CM.Hucking",2,"1","21",1,"FREX",36,36,1,0,0
"1143","CM.Hucking",2,"1","22",1,"QURO",33,36,0.916666666666667,0,0
"1144","CM.Hucking",2,"1","23",1,"QURO",28,36,0.777777777777778,0,0
"1145","CM.Hucking",2,"1","24",1,"CASA",31,36,0.861111111111111,0,0
"1146","CM.Hucking",2,"1","25",1,"PRAV",35,36,0.972222222222222,0,0
"1147","CM.Hucking",2,"1","26",1,"QURO",35,36,0.972222222222222,0,0
"1148","CM.Hucking",2,"1","27",1,"PRAV",36,36,1,0,0
"1149","CM.Hucking",2,"1","28",4,"CASA_FREX_PRAV_QURO",284,288,0.986111111111111,0,0
"1150","CM.Hucking",2,"1","3",1,"FREX",36,36,1,0,0
"1151","CM.Hucking",2,"1","4",1,"QURO",34,36,0.944444444444444,0,0
"1152","CM.Hucking",2,"1","5",1,"QURO",36,36,1,0,0
"1153","CM.Hucking",2,"1","6",1,"FREX",36,36,1,0,0
"1154","CM.Hucking",2,"1","7",1,"FREX",36,36,1,0,0
"1155","CM.Hucking",2,"1","8",1,"PRAV",34,36,0.944444444444444,0,0
"1156","CM.Hucking",2,"1","9",1,"FREX",36,36,1,0,0
"1157","CM.Hucking",2,"2","1",1,"QURO",32,36,0.888888888888889,0,0
"1158","CM.Hucking",2,"2","10",1,"QURO",29,36,0.805555555555556,0,0
"1159","CM.Hucking",2,"2","11",1,"QURO",30,36,0.833333333333333,0,0
"1160","CM.Hucking",2,"2","12",1,"CASA",34,36,0.944444444444444,0,0
"1161","CM.Hucking",2,"2","13",1,"FREX",36,36,1,0,0
"1162","CM.Hucking",2,"2","14",1,"PRAV",36,36,1,0,0
"1163","CM.Hucking",2,"2","15",1,"FREX",36,36,1,0,0
"1164","CM.Hucking",2,"2","16",1,"QURO",28,36,0.777777777777778,0,0
"1165","CM.Hucking",2,"2","17",1,"PRAV",35,36,0.972222222222222,0,0
"1166","CM.Hucking",2,"2","18",1,"CASA",36,36,1,0,0
"1167","CM.Hucking",2,"2","19",1,"FREX",36,36,1,0,0
"1168","CM.Hucking",2,"2","2",1,"PRAV",36,36,1,0,0
"1169","CM.Hucking",2,"2","20",1,"FREX",36,36,1,0,0
"1170","CM.Hucking",2,"2","21",1,"FREX",36,36,1,0,0
"1171","CM.Hucking",2,"2","22",1,"PRAV",34,36,0.944444444444444,0,0
"1172","CM.Hucking",2,"2","23",1,"PRAV",36,36,1,0,0
"1173","CM.Hucking",2,"2","24",1,"QURO",34,36,0.944444444444444,0,0
"1174","CM.Hucking",2,"2","25",1,"CASA",36,36,1,0,0
"1175","CM.Hucking",2,"2","26",1,"PRAV",36,36,1,0,0
"1176","CM.Hucking",2,"2","27",1,"QURO",33,36,0.916666666666667,0,0
"1177","CM.Hucking",2,"2","28",4,"CASA_FREX_PRAV_QURO",282,288,0.979166666666667,0,0
"1178","CM.Hucking",2,"2","3",1,"PRAV",35,36,0.972222222222222,0,0
"1179","CM.Hucking",2,"2","4",1,"PRAV",36,36,1,0,0
"1180","CM.Hucking",2,"2","5",1,"QURO",34,36,0.944444444444444,0,0
"1181","CM.Hucking",2,"2","6",1,"FREX",36,36,1,0,0
"1182","CM.Hucking",2,"2","7",1,"FREX",36,36,1,0,0
"1183","CM.Hucking",2,"2","8",1,"QURO",33,36,0.916666666666667,0,0
"1184","CM.Hucking",2,"2","9",1,"FREX",36,36,1,0,0
"1185","CM.Hucking",2,"3","1",1,"FREX",36,36,1,0,0
"1186","CM.Hucking",2,"3","10",1,"PRAV",36,36,1,0,0
"1187","CM.Hucking",2,"3","11",1,"FREX",36,36,1,0,0
"1188","CM.Hucking",2,"3","12",1,"QURO",35,36,0.972222222222222,0,0
"1189","CM.Hucking",2,"3","13",1,"PRAV",35,36,0.972222222222222,0,0
"1190","CM.Hucking",2,"3","14",1,"FREX",36,36,1,0,0
"1191","CM.Hucking",2,"3","15",1,"PRAV",34,36,0.944444444444444,0,0
"1192","CM.Hucking",2,"3","16",1,"CASA",36,36,1,0,0
"1193","CM.Hucking",2,"3","17",1,"FREX",36,36,1,0,0
"1194","CM.Hucking",2,"3","18",1,"QURO",30,36,0.833333333333333,0,0
"1195","CM.Hucking",2,"3","19",1,"FREX",36,36,1,0,0
"1196","CM.Hucking",2,"3","2",1,"PRAV",34,36,0.944444444444444,0,0
"1197","CM.Hucking",2,"3","20",1,"QURO",33,36,0.916666666666667,0,0
"1198","CM.Hucking",2,"3","21",1,"FREX",36,36,1,0,0
"1199","CM.Hucking",2,"3","22",1,"QURO",35,36,0.972222222222222,0,0
"1200","CM.Hucking",2,"3","23",1,"CASA",36,36,1,0,0
"1201","CM.Hucking",2,"3","24",1,"PRAV",35,36,0.972222222222222,0,0
"1202","CM.Hucking",2,"3","25",1,"FREX",36,36,1,0,0
"1203","CM.Hucking",2,"3","26",1,"QURO",36,36,1,0,0
"1204","CM.Hucking",2,"3","27",1,"PRAV",36,36,1,0,0
"1205","CM.Hucking",2,"3","28",4,"CASA_FREX_PRAV_QURO",280,288,0.972222222222222,0,0
"1206","CM.Hucking",2,"3","3",1,"PRAV",35,36,0.972222222222222,0,0
"1207","CM.Hucking",2,"3","4",1,"FREX",36,36,1,0,0
"1208","CM.Hucking",2,"3","5",1,"PRAV",35,36,0.972222222222222,0,0
"1209","CM.Hucking",2,"3","6",1,"QURO",34,36,0.944444444444444,0,0
"1210","CM.Hucking",2,"3","7",1,"QURO",33,36,0.916666666666667,0,0
"1211","CM.Hucking",2,"3","8",1,"CASA",36,36,1,0,0
"1212","CM.Hucking",2,"3","9",1,"QURO",36,36,1,0,0
"1213","CM.Hucking",3,"1","1",1,"PRAV",36,36,1,1,1
"1214","CM.Hucking",3,"1","10",1,"PRAV",31,36,0.861111111111111,1,1
"1215","CM.Hucking",3,"1","11",1,"CASA",34,36,0.944444444444444,1,1
"1216","CM.Hucking",3,"1","12",1,"FREX",36,36,1,1,1
"1217","CM.Hucking",3,"1","13",1,"QURO",27,36,0.75,1,1
"1218","CM.Hucking",3,"1","14",1,"QURO",33,36,0.916666666666667,1,1
"1219","CM.Hucking",3,"1","15",1,"FREX",36,36,1,1,1
"1220","CM.Hucking",3,"1","16",1,"FREX",35,36,0.972222222222222,1,1
"1221","CM.Hucking",3,"1","17",1,"PRAV",35,36,0.972222222222222,1,1
"1222","CM.Hucking",3,"1","18",1,"QURO",23,36,0.638888888888889,1,1
"1223","CM.Hucking",3,"1","19",1,"PRAV",32,36,0.888888888888889,1,1
"1224","CM.Hucking",3,"1","2",1,"CASA",35,36,0.972222222222222,1,1
"1225","CM.Hucking",3,"1","20",1,"PRAV",35,36,0.972222222222222,1,1
"1226","CM.Hucking",3,"1","21",1,"FREX",36,36,1,1,1
"1227","CM.Hucking",3,"1","22",1,"QURO",31,36,0.861111111111111,1,1
"1228","CM.Hucking",3,"1","23",1,"QURO",28,36,0.777777777777778,1,1
"1229","CM.Hucking",3,"1","24",1,"CASA",35,36,0.972222222222222,1,1
"1230","CM.Hucking",3,"1","25",1,"PRAV",32,36,0.888888888888889,1,1
"1231","CM.Hucking",3,"1","26",1,"QURO",28,36,0.777777777777778,1,1
"1232","CM.Hucking",3,"1","27",1,"PRAV",25,36,0.694444444444444,1,1
"1233","CM.Hucking",3,"1","28",4,"CASA_FREX_PRAV_QURO",264,287,0.9198606271777,1,1
"1234","CM.Hucking",3,"1","3",1,"FREX",36,36,1,1,1
"1235","CM.Hucking",3,"1","4",1,"QURO",34,36,0.944444444444444,1,1
"1236","CM.Hucking",3,"1","5",1,"QURO",34,36,0.944444444444444,1,1
"1237","CM.Hucking",3,"1","6",1,"FREX",36,36,1,1,1
"1238","CM.Hucking",3,"1","7",1,"FREX",36,36,1,1,1
"1239","CM.Hucking",3,"1","8",1,"PRAV",35,36,0.972222222222222,1,1
"1240","CM.Hucking",3,"1","9",1,"FREX",36,36,1,1,1
"1241","CM.Hucking",3,"2","1",1,"QURO",34,36,0.944444444444444,1,1
"1242","CM.Hucking",3,"2","10",1,"QURO",31,36,0.861111111111111,1,1
"1243","CM.Hucking",3,"2","11",1,"QURO",34,36,0.944444444444444,1,1
"1244","CM.Hucking",3,"2","12",1,"CASA",33,36,0.916666666666667,1,1
"1245","CM.Hucking",3,"2","13",1,"FREX",35,36,0.972222222222222,1,1
"1246","CM.Hucking",3,"2","14",1,"PRAV",34,36,0.944444444444444,1,1
"1247","CM.Hucking",3,"2","15",1,"FREX",36,36,1,1,1
"1248","CM.Hucking",3,"2","16",1,"QURO",30,36,0.833333333333333,1,1
"1249","CM.Hucking",3,"2","17",1,"PRAV",36,36,1,1,1
"1250","CM.Hucking",3,"2","18",1,"CASA",25,36,0.694444444444444,1,1
"1251","CM.Hucking",3,"2","19",1,"FREX",36,36,1,1,1
"1252","CM.Hucking",3,"2","2",1,"PRAV",32,36,0.888888888888889,1,1
"1253","CM.Hucking",3,"2","20",1,"FREX",36,36,1,1,1
"1254","CM.Hucking",3,"2","21",1,"FREX",36,36,1,1,1
"1255","CM.Hucking",3,"2","22",1,"PRAV",34,36,0.944444444444444,1,1
"1256","CM.Hucking",3,"2","23",1,"PRAV",33,36,0.916666666666667,1,1
"1257","CM.Hucking",3,"2","24",1,"QURO",33,36,0.916666666666667,1,1
"1258","CM.Hucking",3,"2","25",1,"CASA",35,36,0.972222222222222,1,1
"1259","CM.Hucking",3,"2","26",1,"PRAV",33,36,0.916666666666667,1,1
"1260","CM.Hucking",3,"2","27",1,"QURO",36,36,1,1,1
"1261","CM.Hucking",3,"2","28",4,"CASA_FREX_PRAV_QURO",274,288,0.951388888888889,1,1
"1262","CM.Hucking",3,"2","3",1,"PRAV",36,36,1,1,1
"1263","CM.Hucking",3,"2","4",1,"PRAV",35,36,0.972222222222222,1,1
"1264","CM.Hucking",3,"2","5",1,"QURO",27,36,0.75,1,1
"1265","CM.Hucking",3,"2","6",1,"FREX",36,36,1,1,1
"1266","CM.Hucking",3,"2","7",1,"FREX",36,36,1,1,1
"1267","CM.Hucking",3,"2","8",1,"QURO",35,36,0.972222222222222,1,1
"1268","CM.Hucking",3,"2","9",1,"FREX",36,36,1,1,1
"1269","CM.Hucking",3,"3","1",1,"FREX",36,36,1,1,1
"1270","CM.Hucking",3,"3","10",1,"PRAV",27,36,0.75,1,1
"1271","CM.Hucking",3,"3","11",1,"FREX",35,36,0.972222222222222,1,1
"1272","CM.Hucking",3,"3","12",1,"QURO",36,36,1,1,1
"1273","CM.Hucking",3,"3","13",1,"PRAV",35,36,0.972222222222222,1,1
"1274","CM.Hucking",3,"3","14",1,"FREX",36,36,1,1,1
"1275","CM.Hucking",3,"3","15",1,"PRAV",35,36,0.972222222222222,1,1
"1276","CM.Hucking",3,"3","16",1,"CASA",35,36,0.972222222222222,1,1
"1277","CM.Hucking",3,"3","17",1,"FREX",36,36,1,1,1
"1278","CM.Hucking",3,"3","18",1,"QURO",33,36,0.916666666666667,1,1
"1279","CM.Hucking",3,"3","19",1,"FREX",36,36,1,1,1
"1280","CM.Hucking",3,"3","2",1,"PRAV",33,36,0.916666666666667,1,1
"1281","CM.Hucking",3,"3","20",1,"QURO",35,36,0.972222222222222,1,1
"1282","CM.Hucking",3,"3","21",1,"FREX",36,36,1,1,1
"1283","CM.Hucking",3,"3","22",1,"QURO",32,36,0.888888888888889,1,1
"1284","CM.Hucking",3,"3","23",1,"CASA",32,36,0.888888888888889,1,1
"1285","CM.Hucking",3,"3","24",1,"PRAV",35,36,0.972222222222222,1,1
"1286","CM.Hucking",3,"3","25",1,"FREX",36,36,1,1,1
"1287","CM.Hucking",3,"3","26",1,"QURO",35,36,0.972222222222222,1,1
"1288","CM.Hucking",3,"3","27",1,"PRAV",34,36,0.944444444444444,1,1
"1289","CM.Hucking",3,"3","28",4,"CASA_FREX_PRAV_QURO",257,288,0.892361111111111,1,1
"1290","CM.Hucking",3,"3","3",1,"PRAV",35,36,0.972222222222222,1,1
"1291","CM.Hucking",3,"3","4",1,"FREX",36,36,1,1,1
"1292","CM.Hucking",3,"3","5",1,"PRAV",31,36,0.861111111111111,1,1
"1293","CM.Hucking",3,"3","6",1,"QURO",27,36,0.75,1,1
"1294","CM.Hucking",3,"3","7",1,"QURO",32,36,0.888888888888889,1,1
"1295","CM.Hucking",3,"3","8",1,"CASA",36,36,1,1,1
"1296","CM.Hucking",3,"3","9",1,"QURO",26,36,0.722222222222222,1,1
"1297","CommuniTree",0,"1","1",1,"FR4",12,12,1,0,0
"1298","CommuniTree",0,"1","10",2,"FR8_FR16",12,12,1,0,0
"1299","CommuniTree",0,"1","11",3,"FR4_FR7_FR8",12,12,1,0,0
"1300","CommuniTree",0,"1","12",3,"FR4_FR7_FR16",12,12,1,0,0
"1301","CommuniTree",0,"1","13",3,"FR4_FR8_FR16",12,12,1,0,0
"1302","CommuniTree",0,"1","14",3,"FR7_FR8_FR16",12,12,1,0,0
